"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server",,,,"User:","vagrant"
"Cmdline:","dstat -tpcdrmgln --time --cpu --mem --load --output /home/Server/serverCPUUsage.csv",,,,"Date:","27 Dec 2020 05:52:32 UTC"

"system","procs",,,"total cpu usage",,,,,,"dsk/total",,"io/total",,"memory usage",,,,"paging",,"load avg",,,"net/total",,"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,
27-12 05:54:56,2.0,0.0,0.0,50.505,0.505,48.990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201197056.0,21520384.0,787222528.0,88989696.0,0.0,0.0,0.980,0.340,0.150,0.0,0.0,27-12 05:54:56,50.505,0.505,48.990,0.0,0.0,0.0,1201197056.0,21520384.0,787222528.0,88989696.0,0.980,0.340,0.150
27-12 05:54:57,1.0,0.0,0.0,50.505,0.0,49.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201197056.0,21520384.0,787222528.0,88989696.0,0.0,0.0,0.980,0.340,0.150,0.0,0.0,27-12 05:54:57,50.505,0.0,49.495,0.0,0.0,0.0,1201197056.0,21520384.0,787222528.0,88989696.0,0.980,0.340,0.150
27-12 05:54:58,1.0,0.0,0.0,50.251,0.503,49.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201197056.0,21520384.0,787222528.0,88989696.0,0.0,0.0,0.980,0.340,0.150,0.0,0.0,27-12 05:54:58,50.0,1.0,49.0,0.0,0.0,0.0,1201197056.0,21520384.0,787222528.0,88989696.0,0.980,0.340,0.150
27-12 05:54:59,1.0,0.0,0.0,50.0,0.505,49.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196568576.0,21520384.0,787226624.0,93614080.0,0.0,0.0,0.980,0.340,0.150,450.0,9125.0,27-12 05:54:59,50.254,0.0,49.746,0.0,0.0,0.0,1196568576.0,21520384.0,787226624.0,93614080.0,0.980,0.340,0.150
27-12 05:55:00,1.0,0.0,0.0,50.251,0.0,49.749,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,1196560384.0,21528576.0,787226624.0,93614080.0,0.0,0.0,0.980,0.350,0.160,0.0,0.0,27-12 05:55:00,50.0,0.0,50.0,0.0,0.0,0.0,1196560384.0,21528576.0,787226624.0,93614080.0,0.980,0.350,0.160
27-12 05:55:01,1.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,20480.0,0.0,1.0,1196482560.0,21528576.0,787226624.0,93691904.0,0.0,0.0,0.980,0.350,0.160,0.0,0.0,27-12 05:55:01,50.251,0.0,49.749,0.0,0.0,0.0,1196482560.0,21528576.0,787226624.0,93691904.0,0.980,0.350,0.160
27-12 05:55:02,1.0,0.0,0.0,50.251,0.0,49.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196482560.0,21528576.0,787226624.0,93691904.0,0.0,0.0,0.980,0.350,0.160,0.0,0.0,27-12 05:55:02,50.0,0.0,50.0,0.0,0.0,0.0,1196482560.0,21528576.0,787226624.0,93691904.0,0.980,0.350,0.160
27-12 05:55:03,1.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191780352.0,21528576.0,787226624.0,98394112.0,0.0,0.0,0.980,0.350,0.160,0.0,0.0,27-12 05:55:03,50.251,0.0,49.749,0.0,0.0,0.0,1191780352.0,21528576.0,787226624.0,98394112.0,0.980,0.350,0.160
27-12 05:55:04,1.0,0.0,0.0,46.970,3.030,44.949,0.0,0.0,5.051,0.0,0.0,0.0,0.0,1191895040.0,21528576.0,787226624.0,98279424.0,0.0,0.0,0.980,0.350,0.160,18324.0,6110064.0,27-12 05:55:04,46.970,3.030,44.949,0.0,0.0,5.051,1191895040.0,21528576.0,787226624.0,98279424.0,0.980,0.350,0.160
27-12 05:55:05,1.0,0.0,0.0,49.239,1.015,49.746,0.0,0.0,0.0,0.0,16384.0,0.0,2.0,1191923712.0,21532672.0,787226624.0,98246656.0,0.0,0.0,0.980,0.360,0.160,0.0,0.0,27-12 05:55:05,49.239,1.015,49.746,0.0,0.0,0.0,1191923712.0,21532672.0,787226624.0,98246656.0,0.980,0.360,0.160
27-12 05:55:06,1.0,0.0,0.0,50.505,0.0,49.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191923712.0,21532672.0,787226624.0,98246656.0,0.0,0.0,0.980,0.360,0.160,0.0,0.0,27-12 05:55:06,50.505,0.0,49.495,0.0,0.0,0.0,1191923712.0,21532672.0,787226624.0,98246656.0,0.980,0.360,0.160
27-12 05:55:07,1.0,0.0,0.0,50.251,0.503,49.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191923712.0,21532672.0,787226624.0,98246656.0,0.0,0.0,0.980,0.360,0.160,0.0,0.0,27-12 05:55:07,50.251,0.503,49.246,0.0,0.0,0.0,1191923712.0,21532672.0,787226624.0,98246656.0,0.980,0.360,0.160
27-12 05:55:08,1.0,0.0,0.0,50.251,0.503,49.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191923712.0,21532672.0,787226624.0,98246656.0,0.0,0.0,0.980,0.360,0.160,0.0,0.0,27-12 05:55:08,50.251,0.503,49.246,0.0,0.0,0.0,1191923712.0,21532672.0,787226624.0,98246656.0,0.980,0.360,0.160
27-12 05:55:09,1.0,0.0,0.0,50.761,0.0,49.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191923712.0,21532672.0,787226624.0,98246656.0,0.0,0.0,0.980,0.360,0.160,378.0,2213.0,27-12 05:55:09,51.010,0.0,48.990,0.0,0.0,0.0,1191923712.0,21532672.0,787226624.0,98246656.0,0.980,0.360,0.160
27-12 05:55:10,1.0,0.0,0.0,50.505,0.505,48.990,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,1186258944.0,21540864.0,787226624.0,103903232.0,0.0,0.0,0.980,0.370,0.170,0.0,0.0,27-12 05:55:10,50.251,1.005,48.744,0.0,0.0,0.0,1186258944.0,21540864.0,787226624.0,103903232.0,0.980,0.370,0.170
27-12 05:55:11,1.0,0.0,0.0,50.251,0.503,49.246,0.0,0.0,0.0,0.0,12288.0,0.0,1.0,1186197504.0,21540864.0,787226624.0,103964672.0,0.0,0.0,0.980,0.370,0.170,0.0,0.0,27-12 05:55:11,50.254,0.0,49.746,0.0,0.0,0.0,1186197504.0,21540864.0,787226624.0,103964672.0,0.980,0.370,0.170
27-12 05:55:12,1.0,0.0,0.0,50.761,0.0,49.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186197504.0,21540864.0,787226624.0,103964672.0,0.0,0.0,0.980,0.370,0.170,0.0,0.0,27-12 05:55:12,50.761,0.0,49.239,0.0,0.0,0.0,1186197504.0,21540864.0,787226624.0,103964672.0,0.980,0.370,0.170
27-12 05:55:13,1.0,0.0,0.0,50.754,0.0,49.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186193408.0,21540864.0,787230720.0,103964672.0,0.0,0.0,0.980,0.370,0.170,0.0,0.0,27-12 05:55:13,50.754,0.0,49.246,0.0,0.0,0.0,1186193408.0,21540864.0,787230720.0,103964672.0,0.980,0.370,0.170
27-12 05:55:14,1.0,0.0,0.0,50.0,1.010,48.990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186193408.0,21540864.0,787230720.0,103964672.0,0.0,0.0,0.980,0.370,0.170,0.0,0.0,27-12 05:55:14,50.251,1.005,48.744,0.0,0.0,0.0,1186193408.0,21540864.0,787230720.0,103964672.0,0.980,0.370,0.170
27-12 05:55:15,1.0,0.0,0.0,51.531,2.551,44.388,0.0,0.0,1.531,0.0,24576.0,0.0,3.0,1186291712.0,21549056.0,787222528.0,103866368.0,0.0,0.0,0.980,0.380,0.170,13458.0,3164834.0,27-12 05:55:15,51.020,2.551,44.898,0.0,0.0,1.531,1186291712.0,21549056.0,787222528.0,103866368.0,0.980,0.380,0.170
27-12 05:55:16,1.0,0.0,0.0,50.254,0.508,48.731,0.0,0.0,0.508,0.0,12288.0,0.0,3.0,1186185216.0,21549056.0,787230720.0,103964672.0,0.0,0.0,0.980,0.380,0.170,990.0,110328.0,27-12 05:55:16,50.510,0.510,48.469,0.0,0.0,0.510,1186185216.0,21549056.0,787230720.0,103964672.0,0.980,0.380,0.170
27-12 05:55:17,1.0,0.0,0.0,47.917,0.521,51.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186185216.0,21549056.0,787230720.0,103964672.0,0.0,0.0,0.980,0.380,0.170,0.0,0.0,27-12 05:55:17,47.917,0.521,51.562,0.0,0.0,0.0,1186185216.0,21549056.0,787230720.0,103964672.0,0.980,0.380,0.170
27-12 05:55:18,2.0,0.0,0.0,50.0,0.500,49.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186185216.0,21549056.0,787230720.0,103964672.0,0.0,0.0,0.980,0.380,0.170,0.0,0.0,27-12 05:55:18,49.751,0.498,49.751,0.0,0.0,0.0,1186185216.0,21549056.0,787230720.0,103964672.0,0.980,0.380,0.170
27-12 05:55:19,1.0,0.0,0.0,49.500,0.500,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185677312.0,21549056.0,787230720.0,104472576.0,0.0,0.0,0.980,0.380,0.170,0.0,0.0,27-12 05:55:19,49.749,0.503,49.749,0.0,0.0,0.0,1185677312.0,21549056.0,787230720.0,104472576.0,0.980,0.380,0.170
27-12 05:55:20,1.0,0.0,0.0,50.0,0.500,49.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185677312.0,21549056.0,787230720.0,104472576.0,0.0,0.0,0.910,0.370,0.170,0.0,0.0,27-12 05:55:20,50.0,0.500,49.500,0.0,0.0,0.0,1185677312.0,21549056.0,787230720.0,104472576.0,0.910,0.370,0.170
27-12 05:55:21,1.0,0.0,0.0,50.251,0.0,49.749,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,1185669120.0,21557248.0,787230720.0,104472576.0,0.0,0.0,0.910,0.370,0.170,192.0,269.0,27-12 05:55:21,50.251,0.0,49.749,0.0,0.0,0.0,1185669120.0,21557248.0,787230720.0,104472576.0,0.910,0.370,0.170
27-12 05:55:22,1.0,0.0,0.0,49.749,0.503,49.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182527488.0,21557248.0,787230720.0,107614208.0,0.0,0.0,0.910,0.370,0.170,0.0,0.0,27-12 05:55:22,50.0,0.500,49.500,0.0,0.0,0.0,1182527488.0,21557248.0,787230720.0,107614208.0,0.910,0.370,0.170
27-12 05:55:23,2.0,0.0,0.0,50.515,0.0,49.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182494720.0,21557248.0,787230720.0,107646976.0,0.0,0.0,0.910,0.370,0.170,0.0,0.0,27-12 05:55:23,50.515,0.0,49.485,0.0,0.0,0.0,1182494720.0,21557248.0,787230720.0,107646976.0,0.910,0.370,0.170
27-12 05:55:24,1.0,0.0,0.0,50.251,0.0,49.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182494720.0,21557248.0,787230720.0,107646976.0,0.0,0.0,0.910,0.370,0.170,0.0,0.0,27-12 05:55:24,50.251,0.0,49.749,0.0,0.0,0.0,1182494720.0,21557248.0,787230720.0,107646976.0,0.910,0.370,0.170
27-12 05:55:25,1.0,0.0,0.0,50.251,0.0,49.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178271744.0,21557248.0,787230720.0,111869952.0,0.0,0.0,0.910,0.380,0.180,0.0,0.0,27-12 05:55:25,50.0,0.0,50.0,0.0,0.0,0.0,1178271744.0,21557248.0,787230720.0,111869952.0,0.910,0.380,0.180
27-12 05:55:26,1.0,0.0,0.0,50.251,0.0,49.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178238976.0,21557248.0,787230720.0,111902720.0,0.0,0.0,0.910,0.380,0.180,0.0,0.0,27-12 05:55:26,50.251,0.0,49.749,0.0,0.0,0.0,1178238976.0,21557248.0,787230720.0,111902720.0,0.910,0.380,0.180
27-12 05:55:27,1.0,0.0,0.0,51.759,0.0,48.241,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,1178226688.0,21565440.0,787234816.0,111902720.0,0.0,0.0,0.910,0.380,0.180,0.0,0.0,27-12 05:55:27,51.759,0.0,48.241,0.0,0.0,0.0,1178226688.0,21565440.0,787234816.0,111902720.0,0.910,0.380,0.180
27-12 05:55:28,1.0,0.0,0.0,49.246,2.513,47.739,0.0,0.0,0.503,0.0,0.0,0.0,0.0,1176195072.0,21565440.0,787234816.0,113934336.0,0.0,0.0,0.910,0.380,0.180,1962.0,41812.0,27-12 05:55:28,49.0,2.500,48.0,0.0,0.0,0.500,1176195072.0,21565440.0,787234816.0,113934336.0,0.910,0.380,0.180
27-12 05:55:29,1.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176195072.0,21565440.0,787234816.0,113934336.0,0.0,0.0,0.910,0.380,0.180,0.0,0.0,27-12 05:55:29,50.254,0.0,49.746,0.0,0.0,0.0,1176195072.0,21565440.0,787234816.0,113934336.0,0.910,0.380,0.180
27-12 05:55:30,1.0,0.0,0.0,50.0,0.500,49.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173159936.0,21565440.0,787234816.0,116969472.0,0.0,0.0,0.920,0.390,0.180,0.0,0.0,27-12 05:55:30,50.0,0.500,49.500,0.0,0.0,0.0,1173159936.0,21565440.0,787234816.0,116969472.0,0.920,0.390,0.180
27-12 05:55:31,1.0,0.0,0.0,50.251,0.503,49.246,0.0,0.0,0.0,0.0,20480.0,0.0,1.0,1173082112.0,21565440.0,787234816.0,117047296.0,0.0,0.0,0.920,0.390,0.180,378.0,4312.0,27-12 05:55:31,50.0,0.500,49.500,0.0,0.0,0.0,1173082112.0,21565440.0,787234816.0,117047296.0,0.920,0.390,0.180
27-12 05:55:32,1.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,16384.0,0.0,2.0,1173073920.0,21573632.0,787234816.0,117047296.0,0.0,0.0,0.920,0.390,0.180,0.0,0.0,27-12 05:55:32,50.251,0.0,49.749,0.0,0.0,0.0,1173073920.0,21573632.0,787234816.0,117047296.0,0.920,0.390,0.180
27-12 05:55:33,1.0,0.0,0.0,49.749,0.0,50.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173073920.0,21573632.0,787234816.0,117047296.0,0.0,0.0,0.920,0.390,0.180,60.0,60.0,27-12 05:55:33,49.749,0.0,50.251,0.0,0.0,0.0,1173073920.0,21573632.0,787234816.0,117047296.0,0.920,0.390,0.180
27-12 05:55:34,1.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173073920.0,21573632.0,787234816.0,117047296.0,0.0,0.0,0.920,0.390,0.180,0.0,0.0,27-12 05:55:34,50.0,0.0,50.0,0.0,0.0,0.0,1173073920.0,21573632.0,787234816.0,117047296.0,0.920,0.390,0.180
27-12 05:55:35,1.0,0.0,0.0,50.505,0.0,49.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172127744.0,21573632.0,787234816.0,117993472.0,0.0,0.0,0.930,0.400,0.180,0.0,0.0,27-12 05:55:35,50.505,0.0,49.495,0.0,0.0,0.0,1172127744.0,21573632.0,787234816.0,117993472.0,0.930,0.400,0.180
27-12 05:55:36,1.0,0.0,0.0,50.754,0.0,49.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172058112.0,21573632.0,787234816.0,118063104.0,0.0,0.0,0.930,0.400,0.180,0.0,0.0,27-12 05:55:36,50.754,0.0,49.246,0.0,0.0,0.0,1172058112.0,21573632.0,787234816.0,118063104.0,0.930,0.400,0.180
27-12 05:55:37,1.0,0.0,0.0,50.0,1.0,49.0,0.0,0.0,0.0,0.0,16384.0,0.0,2.0,1172054016.0,21577728.0,787234816.0,118063104.0,0.0,0.0,0.930,0.400,0.180,0.0,0.0,27-12 05:55:37,50.0,1.0,49.0,0.0,0.0,0.0,1172054016.0,21577728.0,787234816.0,118063104.0,0.930,0.400,0.180
27-12 05:55:38,1.0,0.0,0.0,50.251,0.0,49.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172054016.0,21577728.0,787234816.0,118063104.0,0.0,0.0,0.930,0.400,0.180,192.0,511.0,27-12 05:55:38,50.251,0.0,49.749,0.0,0.0,0.0,1172054016.0,21577728.0,787234816.0,118063104.0,0.930,0.400,0.180
27-12 05:55:39,1.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172054016.0,21577728.0,787234816.0,118063104.0,0.0,0.0,0.930,0.400,0.180,0.0,0.0,27-12 05:55:39,50.0,0.0,50.0,0.0,0.0,0.0,1172054016.0,21577728.0,787234816.0,118063104.0,0.930,0.400,0.180
27-12 05:55:40,1.0,0.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172049920.0,21577728.0,787238912.0,118063104.0,0.0,0.0,0.930,0.410,0.190,424.0,274.0,27-12 05:55:40,50.0,0.0,50.0,0.0,0.0,0.0,1172049920.0,21577728.0,787238912.0,118063104.0,0.930,0.410,0.190
27-12 05:55:41,1.0,0.0,0.0,50.505,0.0,49.495,0.0,0.0,0.0,0.0,12288.0,0.0,1.0,1172049920.0,21577728.0,787238912.0,118063104.0,0.0,0.0,0.930,0.410,0.190,0.0,0.0,27-12 05:55:41,50.505,0.0,49.495,0.0,0.0,0.0,1172049920.0,21577728.0,787238912.0,118063104.0,0.930,0.410,0.190
27-12 05:55:42,1.0,0.0,0.0,50.251,0.503,49.246,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,1172045824.0,21581824.0,787238912.0,118063104.0,0.0,0.0,0.930,0.410,0.190,0.0,0.0,27-12 05:55:42,50.251,0.503,49.246,0.0,0.0,0.0,1172045824.0,21581824.0,787238912.0,118063104.0,0.930,0.410,0.190
27-12 05:55:43,1.0,0.0,0.0,50.251,0.0,49.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172045824.0,21581824.0,787238912.0,118063104.0,0.0,0.0,0.930,0.410,0.190,60.0,60.0,27-12 05:55:43,50.0,0.0,50.0,0.0,0.0,0.0,1172045824.0,21581824.0,787238912.0,118063104.0,0.930,0.410,0.190
27-12 05:55:44,1.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172045824.0,21581824.0,787238912.0,118063104.0,0.0,0.0,0.930,0.410,0.190,0.0,0.0,27-12 05:55:44,50.0,0.0,50.0,0.0,0.0,0.0,1172045824.0,21581824.0,787238912.0,118063104.0,0.930,0.410,0.190
27-12 05:55:45,1.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172045824.0,21581824.0,787238912.0,118063104.0,0.0,0.0,0.940,0.420,0.190,60.0,60.0,27-12 05:55:45,50.251,0.0,49.749,0.0,0.0,0.0,1172045824.0,21581824.0,787238912.0,118063104.0,0.940,0.420,0.190
27-12 05:55:46,1.0,0.0,0.0,50.500,0.0,49.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172045824.0,21581824.0,787238912.0,118063104.0,0.0,0.0,0.940,0.420,0.190,0.0,0.0,27-12 05:55:46,50.500,0.0,49.500,0.0,0.0,0.0,1172045824.0,21581824.0,787238912.0,118063104.0,0.940,0.420,0.190
27-12 05:55:47,1.0,0.0,0.0,50.505,0.505,48.990,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,1172037632.0,21590016.0,787238912.0,118063104.0,0.0,0.0,0.940,0.420,0.190,0.0,0.0,27-12 05:55:47,50.505,0.505,48.990,0.0,0.0,0.0,1172037632.0,21590016.0,787238912.0,118063104.0,0.940,0.420,0.190
27-12 05:55:48,1.0,0.0,0.0,50.254,0.0,49.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172037632.0,21590016.0,787238912.0,118063104.0,0.0,0.0,0.940,0.420,0.190,0.0,0.0,27-12 05:55:48,50.254,0.0,49.746,0.0,0.0,0.0,1172037632.0,21590016.0,787238912.0,118063104.0,0.940,0.420,0.190
27-12 05:55:49,1.0,0.0,0.0,50.754,0.0,49.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172037632.0,21590016.0,787238912.0,118063104.0,0.0,0.0,0.940,0.420,0.190,0.0,0.0,27-12 05:55:49,50.754,0.0,49.246,0.0,0.0,0.0,1172037632.0,21590016.0,787238912.0,118063104.0,0.940,0.420,0.190
27-12 05:55:50,1.0,0.0,0.0,73.737,0.505,25.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172140032.0,21590016.0,787238912.0,117960704.0,0.0,0.0,0.940,0.430,0.200,0.0,0.0,27-12 05:55:50,73.737,0.505,25.758,0.0,0.0,0.0,1172140032.0,21590016.0,787238912.0,117960704.0,0.940,0.430,0.200
27-12 05:55:51,1.0,0.0,0.0,50.251,0.503,49.246,0.0,0.0,0.0,0.0,12288.0,0.0,3.0,1172140032.0,21590016.0,787238912.0,117960704.0,0.0,0.0,0.940,0.430,0.200,0.0,0.0,27-12 05:55:51,50.251,0.503,49.246,0.0,0.0,0.0,1172140032.0,21590016.0,787238912.0,117960704.0,0.940,0.430,0.200
27-12 05:55:52,1.0,0.0,0.0,50.505,0.0,49.495,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,1172135936.0,21594112.0,787238912.0,117960704.0,0.0,0.0,0.940,0.430,0.200,0.0,0.0,27-12 05:55:52,50.505,0.0,49.495,0.0,0.0,0.0,1172135936.0,21594112.0,787238912.0,117960704.0,0.940,0.430,0.200
27-12 05:55:53,1.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172131840.0,21594112.0,787243008.0,117960704.0,0.0,0.0,0.940,0.430,0.200,0.0,0.0,27-12 05:55:53,50.0,0.0,50.0,0.0,0.0,0.0,1172131840.0,21594112.0,787243008.0,117960704.0,0.940,0.430,0.200
27-12 05:55:54,2.0,0.0,0.0,51.500,1.0,47.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172131840.0,21594112.0,787243008.0,117960704.0,0.0,0.0,0.940,0.430,0.200,66.0,70.0,27-12 05:55:54,51.500,1.0,47.500,0.0,0.0,0.0,1172131840.0,21594112.0,787243008.0,117960704.0,0.940,0.430,0.200
27-12 05:55:55,2.0,0.0,0.0,60.0,1.081,28.649,0.0,0.0,10.270,0.0,0.0,0.0,0.0,1172688896.0,21594112.0,787243008.0,117403648.0,0.0,0.0,0.950,0.440,0.200,78276.0,39158838.0,27-12 05:55:55,60.0,1.081,28.649,0.0,0.0,10.270,1172787200.0,21594112.0,787243008.0,117305344.0,0.950,0.440,0.200
27-12 05:55:56,2.0,0.0,0.0,60.733,1.047,29.843,0.0,0.0,8.377,0.0,0.0,0.0,0.0,1172164608.0,21594112.0,787243008.0,117927936.0,0.0,0.0,0.950,0.440,0.200,66060.0,38972268.0,27-12 05:55:56,60.733,1.047,29.843,0.0,0.0,8.377,1172164608.0,21594112.0,787243008.0,117927936.0,0.950,0.440,0.200
27-12 05:55:57,1.0,0.0,0.0,78.500,1.0,20.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,1172127744.0,21598208.0,787243008.0,117960704.0,0.0,0.0,0.950,0.440,0.200,0.0,0.0,27-12 05:55:57,78.607,0.995,20.398,0.0,0.0,0.0,1172127744.0,21598208.0,787243008.0,117960704.0,0.950,0.440,0.200
27-12 05:55:58,1.0,0.0,0.0,49.239,0.508,49.746,0.0,0.0,0.508,0.0,0.0,0.0,0.0,1172127744.0,21598208.0,787243008.0,117960704.0,0.0,0.0,0.950,0.440,0.200,0.0,0.0,27-12 05:55:58,48.980,0.510,50.0,0.0,0.0,0.510,1172127744.0,21598208.0,787243008.0,117960704.0,0.950,0.440,0.200
27-12 05:55:59,1.0,0.0,0.0,50.0,0.500,49.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172127744.0,21598208.0,787243008.0,117960704.0,0.0,0.0,0.950,0.440,0.200,0.0,0.0,27-12 05:55:59,50.0,0.500,49.500,0.0,0.0,0.0,1172127744.0,21598208.0,787243008.0,117960704.0,0.950,0.440,0.200
27-12 05:56:00,1.0,0.0,0.0,49.500,0.500,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172127744.0,21598208.0,787243008.0,117960704.0,0.0,0.0,0.950,0.450,0.210,0.0,0.0,27-12 05:56:00,49.500,0.500,50.0,0.0,0.0,0.0,1172127744.0,21598208.0,787243008.0,117960704.0,0.950,0.450,0.210
27-12 05:56:01,1.0,0.0,0.0,49.490,2.041,46.939,0.0,0.0,1.531,0.0,20480.0,0.0,1.0,1172127744.0,21598208.0,787243008.0,117960704.0,0.0,0.0,0.950,0.450,0.210,5262.0,3161113.0,27-12 05:56:01,49.746,2.030,46.701,0.0,0.0,1.523,1172127744.0,21598208.0,787243008.0,117960704.0,0.950,0.450,0.210
27-12 05:56:02,1.0,0.0,0.0,50.505,0.505,48.990,0.0,0.0,0.0,0.0,16384.0,0.0,2.0,1172160512.0,21602304.0,787238912.0,117927936.0,0.0,0.0,0.950,0.450,0.210,0.0,0.0,27-12 05:56:02,50.254,0.508,49.239,0.0,0.0,0.0,1172160512.0,21602304.0,787238912.0,117927936.0,0.950,0.450,0.210
27-12 05:56:03,1.0,0.0,0.0,50.505,0.0,49.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172156416.0,21602304.0,787243008.0,117927936.0,0.0,0.0,0.950,0.450,0.210,312.0,1445.0,27-12 05:56:03,50.505,0.0,49.495,0.0,0.0,0.0,1172156416.0,21602304.0,787243008.0,117927936.0,0.950,0.450,0.210
27-12 05:56:04,1.0,0.0,0.0,50.761,0.0,49.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172156416.0,21602304.0,787243008.0,117927936.0,0.0,0.0,0.950,0.450,0.210,0.0,0.0,27-12 05:56:04,50.761,0.0,49.239,0.0,0.0,0.0,1172156416.0,21602304.0,787243008.0,117927936.0,0.950,0.450,0.210
27-12 05:56:05,1.0,0.0,0.0,49.749,1.508,48.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172283392.0,21602304.0,787243008.0,117800960.0,0.0,0.0,0.950,0.460,0.210,0.0,0.0,27-12 05:56:05,50.0,1.500,48.500,0.0,0.0,0.0,1172283392.0,21602304.0,787243008.0,117800960.0,0.950,0.460,0.210
27-12 05:56:06,1.0,0.0,0.0,50.505,0.505,48.990,0.0,0.0,0.0,0.0,32768.0,0.0,4.0,1172283392.0,21602304.0,787243008.0,117800960.0,0.0,0.0,0.950,0.460,0.210,60.0,60.0,27-12 05:56:06,50.254,0.508,49.239,0.0,0.0,0.0,1172283392.0,21602304.0,787243008.0,117800960.0,0.950,0.460,0.210
27-12 05:56:07,1.0,0.0,0.0,50.754,0.0,49.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172279296.0,21602304.0,787247104.0,117800960.0,0.0,0.0,0.950,0.460,0.210,0.0,0.0,27-12 05:56:07,50.754,0.0,49.246,0.0,0.0,0.0,1172279296.0,21602304.0,787247104.0,117800960.0,0.950,0.460,0.210
27-12 05:56:08,1.0,0.0,0.0,50.0,0.505,49.495,0.0,0.0,0.0,0.0,28672.0,0.0,3.0,1172279296.0,21602304.0,787247104.0,117800960.0,0.0,0.0,0.950,0.460,0.210,60.0,60.0,27-12 05:56:08,49.749,0.503,49.749,0.0,0.0,0.0,1172279296.0,21602304.0,787247104.0,117800960.0,0.950,0.460,0.210
