"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server",,,,"User:","vagrant"
"Cmdline:","dstat -tcmsn -N eth1 --output /home/Server/serverNetworkUsage.csv",,,,"Date:","28 Dec 2020 00:02:01 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"swap",,"net/eth1",
28-12 00:08:04,0.0,0.0,100.0,0.0,0.0,0.0,1289388032.0,20815872.0,703438848.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:05,0.503,0.503,98.995,0.0,0.0,0.0,1289383936.0,20824064.0,703434752.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:06,0.518,0.0,99.482,0.0,0.0,0.0,1289375744.0,20824064.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:07,0.0,0.0,100.0,0.0,0.0,0.0,1289375744.0,20824064.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:08,0.0,0.0,100.0,0.0,0.0,0.0,1289375744.0,20824064.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:09,0.0,0.0,100.0,0.0,0.0,0.0,1289375744.0,20824064.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:10,0.500,0.0,99.500,0.0,0.0,0.0,1289375744.0,20832256.0,703434752.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:11,0.0,0.503,99.497,0.0,0.0,0.0,1289375744.0,20832256.0,703434752.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:12,0.535,0.0,99.465,0.0,0.0,0.0,1289367552.0,20832256.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:13,0.0,0.500,99.500,0.0,0.0,0.0,1289367552.0,20832256.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:14,0.515,0.515,98.969,0.0,0.0,0.0,1289367552.0,20832256.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:15,1.010,0.0,98.990,0.0,0.0,0.0,1289367552.0,20832256.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:16,0.505,0.0,99.495,0.0,0.0,0.0,1289359360.0,20840448.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:17,0.503,0.0,99.497,0.0,0.0,0.0,1289355264.0,20840448.0,703447040.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:18,0.505,0.0,99.495,0.0,0.0,0.0,1289355264.0,20840448.0,703447040.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:19,0.0,0.0,100.0,0.0,0.0,0.0,1289355264.0,20840448.0,703447040.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:20,0.0,0.0,100.0,0.0,0.0,0.0,1289355264.0,20840448.0,703447040.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:21,0.0,0.503,99.497,0.0,0.0,0.0,1289355264.0,20844544.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:22,0.503,0.0,99.497,0.0,0.0,0.0,1289351168.0,20844544.0,703447040.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:23,0.0,0.0,99.500,0.0,0.0,0.500,1289351168.0,20844544.0,703447040.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:24,0.0,0.0,100.0,0.0,0.0,0.0,1289351168.0,20844544.0,703447040.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:25,0.0,0.500,99.500,0.0,0.0,0.0,1289351168.0,20844544.0,703447040.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:26,0.505,0.505,98.990,0.0,0.0,0.0,1289351168.0,20848640.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:27,0.0,0.0,100.0,0.0,0.0,0.0,1289351168.0,20848640.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:28,0.508,0.0,99.492,0.0,0.0,0.0,1289347072.0,20848640.0,703447040.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:29,0.505,0.0,99.495,0.0,0.0,0.0,1289347072.0,20848640.0,703447040.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:30,0.0,0.0,100.0,0.0,0.0,0.0,1289347072.0,20848640.0,703447040.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:31,0.508,0.0,99.492,0.0,0.0,0.0,1289347072.0,20852736.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:32,0.503,0.503,98.995,0.0,0.0,0.0,1289347072.0,20852736.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:33,0.0,0.498,99.502,0.0,0.0,0.0,1289338880.0,20852736.0,703451136.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:34,0.0,0.0,100.0,0.0,0.0,0.0,1289338880.0,20852736.0,703451136.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:35,0.0,0.0,100.0,0.0,0.0,0.0,1289338880.0,20852736.0,703451136.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:36,0.508,0.0,99.492,0.0,0.0,0.0,1289338880.0,20860928.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:37,0.526,0.0,99.474,0.0,0.0,0.0,1289330688.0,20860928.0,703451136.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:38,0.0,0.500,99.500,0.0,0.0,0.0,1289330688.0,20860928.0,703451136.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:39,0.503,0.0,99.497,0.0,0.0,0.0,1289330688.0,20860928.0,703451136.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:40,0.0,0.0,100.0,0.0,0.0,0.0,1289330688.0,20860928.0,703451136.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:41,1.015,0.0,98.985,0.0,0.0,0.0,1289330688.0,20869120.0,703442944.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:42,0.0,0.503,99.497,0.0,0.0,0.0,1289322496.0,20869120.0,703451136.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:43,0.493,0.0,99.507,0.0,0.0,0.0,1289322496.0,20869120.0,703451136.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:44,0.0,0.0,100.0,0.0,0.0,0.0,1289322496.0,20869120.0,703451136.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:45,0.500,0.0,99.500,0.0,0.0,0.0,1289318400.0,20869120.0,703455232.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:46,0.503,0.503,98.995,0.0,0.0,0.0,1289318400.0,20877312.0,703447040.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:47,0.0,0.0,99.500,0.0,0.0,0.500,1289318400.0,20877312.0,703447040.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:48,0.505,0.0,99.495,0.0,0.0,0.0,1289310208.0,20877312.0,703455232.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:49,0.0,0.508,99.492,0.0,0.0,0.0,1289310208.0,20877312.0,703455232.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:50,0.505,0.0,99.495,0.0,0.0,0.0,1289310208.0,20877312.0,703455232.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:51,0.0,0.0,100.0,0.0,0.0,0.0,1289310208.0,20877312.0,703455232.0,85286912.0,0.0,0.0,0.0,0.0
28-12 00:08:52,0.508,0.0,99.492,0.0,0.0,0.0,1289428992.0,20885504.0,703455232.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:08:53,0.500,0.0,99.500,0.0,0.0,0.0,1289428992.0,20885504.0,703455232.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:08:54,0.0,0.0,100.0,0.0,0.0,0.0,1289428992.0,20885504.0,703455232.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:08:55,0.0,0.0,100.0,0.0,0.0,0.0,1289428992.0,20885504.0,703455232.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:08:56,0.500,0.500,99.0,0.0,0.0,0.0,1289428992.0,20885504.0,703455232.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:08:57,0.503,0.0,99.497,0.0,0.0,0.0,1289428992.0,20893696.0,703447040.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:08:58,0.0,0.503,99.497,0.0,0.0,0.0,1289420800.0,20893696.0,703455232.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:08:59,0.498,0.0,99.502,0.0,0.0,0.0,1289416704.0,20893696.0,703459328.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:00,0.0,0.0,100.0,0.0,0.0,0.0,1289416704.0,20893696.0,703459328.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:01,0.0,0.0,100.0,0.0,0.0,0.0,1289416704.0,20893696.0,703459328.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:02,0.0,0.500,99.500,0.0,0.0,0.0,1289408512.0,20901888.0,703459328.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:03,0.0,0.0,100.0,0.0,0.0,0.0,1289408512.0,20901888.0,703459328.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:04,0.505,0.0,99.495,0.0,0.0,0.0,1289408512.0,20901888.0,703459328.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:05,0.0,0.503,99.497,0.0,0.0,0.0,1289408512.0,20901888.0,703459328.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:06,0.0,0.0,100.0,0.0,0.0,0.0,1289408512.0,20901888.0,703459328.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:07,0.513,0.0,99.487,0.0,0.0,0.0,1289408512.0,20910080.0,703451136.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:08,0.518,0.0,99.482,0.0,0.0,0.0,1289400320.0,20910080.0,703459328.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:09,0.0,0.0,100.0,0.0,0.0,0.0,1289400320.0,20910080.0,703459328.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:10,0.699,0.0,99.301,0.0,0.0,0.0,1289400320.0,20910080.0,703459328.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:11,0.0,0.578,99.422,0.0,0.0,0.0,1289400320.0,20910080.0,703459328.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:12,0.0,0.0,100.0,0.0,0.0,0.0,1289400320.0,20918272.0,703451136.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:13,0.503,0.0,99.497,0.0,0.0,0.0,1289388032.0,20918272.0,703463424.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:14,0.0,0.0,100.0,0.0,0.0,0.0,1289388032.0,20918272.0,703463424.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:15,0.0,0.0,100.0,0.0,0.0,0.0,1289388032.0,20918272.0,703463424.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:16,0.500,0.500,99.0,0.0,0.0,0.0,1289388032.0,20918272.0,703463424.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:17,0.508,0.0,99.492,0.0,0.0,0.0,1289379840.0,20926464.0,703463424.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:18,0.0,0.0,100.0,0.0,0.0,0.0,1289379840.0,20926464.0,703463424.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:19,0.505,0.0,99.495,0.0,0.0,0.0,1289379840.0,20926464.0,703463424.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:20,0.0,0.0,100.0,0.0,0.0,0.0,1289379840.0,20926464.0,703463424.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:21,0.500,0.0,99.500,0.0,0.0,0.0,1289379840.0,20926464.0,703463424.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:22,0.0,0.0,100.0,0.0,0.0,0.0,1289371648.0,20934656.0,703463424.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:23,1.005,0.0,98.995,0.0,0.0,0.0,1289371648.0,20934656.0,703463424.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:24,0.0,0.0,100.0,0.0,0.0,0.0,1289371648.0,20934656.0,703463424.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:25,0.505,0.0,99.495,0.0,0.0,0.0,1289371648.0,20934656.0,703463424.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:26,0.505,0.0,98.990,0.0,0.0,0.505,1289367552.0,20934656.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:27,0.0,0.503,99.497,0.0,0.0,0.0,1289359360.0,20942848.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:28,0.505,0.0,99.495,0.0,0.0,0.0,1289359360.0,20942848.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:29,0.0,0.0,100.0,0.0,0.0,0.0,1289359360.0,20942848.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:30,0.505,0.505,98.990,0.0,0.0,0.0,1289359360.0,20942848.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:31,0.0,0.0,100.0,0.0,0.0,0.0,1289359360.0,20942848.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:32,0.503,0.0,99.497,0.0,0.0,0.0,1289351168.0,20951040.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:33,0.500,0.500,99.0,0.0,0.0,0.0,1289351168.0,20951040.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:34,0.0,0.0,100.0,0.0,0.0,0.0,1289351168.0,20951040.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:35,0.500,0.500,99.0,0.0,0.0,0.0,1289351168.0,20951040.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:36,0.0,0.0,100.0,0.0,0.0,0.0,1289351168.0,20951040.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:37,0.508,0.0,99.492,0.0,0.0,0.0,1289347072.0,20955136.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:38,0.508,0.0,99.492,0.0,0.0,0.0,1289347072.0,20955136.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:39,0.510,0.0,99.490,0.0,0.0,0.0,1289342976.0,20955136.0,703471616.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:40,0.513,0.513,98.462,0.0,0.0,0.513,1289342976.0,20955136.0,703471616.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:41,0.0,1.596,98.404,0.0,0.0,0.0,1289342976.0,20955136.0,703471616.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:42,0.552,0.552,98.895,0.0,0.0,0.0,1289342976.0,20963328.0,703463424.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:43,0.0,0.521,99.479,0.0,0.0,0.0,1289334784.0,20963328.0,703471616.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:44,0.0,0.0,100.0,0.0,0.0,0.0,1289334784.0,20963328.0,703471616.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:45,0.0,0.529,99.471,0.0,0.0,0.0,1289334784.0,20963328.0,703471616.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:46,0.505,0.0,99.495,0.0,0.0,0.0,1289334784.0,20963328.0,703471616.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:47,0.526,0.526,98.421,0.0,0.0,0.526,1289326592.0,20971520.0,703471616.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:48,0.521,0.521,98.438,0.0,0.0,0.521,1289326592.0,20971520.0,703471616.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:49,0.0,0.0,100.0,0.0,0.0,0.0,1289326592.0,20971520.0,703471616.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:50,0.0,0.0,100.0,0.0,0.0,0.0,1289326592.0,20971520.0,703471616.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:51,0.0,0.505,99.495,0.0,0.0,0.0,1289326592.0,20971520.0,703471616.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:52,0.508,0.0,99.492,0.0,0.0,0.0,1289322496.0,20979712.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:53,0.0,0.518,98.964,0.0,0.0,0.518,1289322496.0,20979712.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:54,0.515,0.0,99.485,0.0,0.0,0.0,1289314304.0,20979712.0,703475712.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:55,0.518,0.0,99.482,0.0,0.0,0.0,1289314304.0,20979712.0,703475712.0,85159936.0,0.0,0.0,184.0,0.0
28-12 00:09:56,0.0,0.526,99.474,0.0,0.0,0.0,1289314304.0,20979712.0,703475712.0,85159936.0,0.0,0.0,368.0,0.0
28-12 00:09:57,0.0,0.513,98.974,0.0,0.0,0.513,1289314304.0,20979712.0,703475712.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:58,0.524,0.0,99.476,0.0,0.0,0.0,1289314304.0,20987904.0,703467520.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:09:59,0.500,0.0,99.500,0.0,0.0,0.0,1289306112.0,20987904.0,703475712.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:10:00,0.0,0.0,100.0,0.0,0.0,0.0,1289306112.0,20987904.0,703475712.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:10:01,0.513,0.0,99.487,0.0,0.0,0.0,1289306112.0,20987904.0,703475712.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:10:02,0.500,0.0,99.500,0.0,0.0,0.0,1289306112.0,20987904.0,703475712.0,85159936.0,0.0,0.0,0.0,0.0
28-12 00:10:03,0.0,0.0,100.0,0.0,0.0,0.0,1289433088.0,20996096.0,703467520.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:04,0.0,0.510,99.490,0.0,0.0,0.0,1289433088.0,20996096.0,703467520.0,85032960.0,0.0,0.0,184.0,0.0
28-12 00:10:05,0.518,0.0,99.482,0.0,0.0,0.0,1289424896.0,20996096.0,703475712.0,85032960.0,0.0,0.0,368.0,0.0
28-12 00:10:06,0.529,0.0,99.471,0.0,0.0,0.0,1289420800.0,20996096.0,703479808.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:07,0.518,0.0,99.482,0.0,0.0,0.0,1289420800.0,20996096.0,703479808.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:08,0.0,0.0,100.0,0.0,0.0,0.0,1289420800.0,21004288.0,703471616.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:09,0.508,0.0,99.492,0.0,0.0,0.0,1289420800.0,21004288.0,703471616.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:10,0.0,0.985,99.015,0.0,0.0,0.0,1289412608.0,21004288.0,703479808.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:11,0.0,0.0,100.0,0.0,0.0,0.0,1289412608.0,21004288.0,703479808.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:12,1.111,1.111,97.778,0.0,0.0,0.0,1289412608.0,21004288.0,703479808.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:13,0.0,0.0,100.0,0.0,0.0,0.0,1289412608.0,21012480.0,703471616.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:14,0.515,0.0,99.485,0.0,0.0,0.0,1289412608.0,21012480.0,703471616.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:15,0.505,0.505,98.990,0.0,0.0,0.0,1289404416.0,21012480.0,703479808.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:16,0.0,0.0,100.0,0.0,0.0,0.0,1289404416.0,21012480.0,703479808.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:17,0.503,0.0,99.497,0.0,0.0,0.0,1289404416.0,21012480.0,703479808.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:18,0.990,0.0,99.010,0.0,0.0,0.0,1289404416.0,21012480.0,703479808.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:19,0.0,0.510,99.490,0.0,0.0,0.0,1289400320.0,21016576.0,703479808.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:20,0.549,0.0,98.901,0.0,0.0,0.549,1289396224.0,21016576.0,703483904.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:21,0.0,0.0,100.0,0.0,0.0,0.0,1289396224.0,21016576.0,703483904.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:22,0.515,0.0,99.485,0.0,0.0,0.0,1289396224.0,21016576.0,703483904.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:23,0.0,0.500,99.500,0.0,0.0,0.0,1289396224.0,21016576.0,703483904.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:24,0.588,0.0,99.412,0.0,0.0,0.0,1289392128.0,21020672.0,703483904.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:25,0.781,0.0,99.219,0.0,0.0,0.0,1289392128.0,21020672.0,703483904.0,85032960.0,0.0,0.0,0.0,0.0
28-12 00:10:26,0.0,0.699,98.601,0.0,0.0,0.699,1289392128.0,21020672.0,703483904.0,85032960.0,0.0,0.0,0.0,0.0
