"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client1",,,,"User:","vagrant"
"Cmdline:","dstat -tcmsn -N eth1 --output /home/Client/client1NetworkUsage.csv",,,,"Date:","27 Dec 2020 05:53:13 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"swap",,"net/eth1",
27-12 05:59:21,0.524,0.524,98.953,0.0,0.0,0.0,351965184.0,24813568.0,584777728.0,80408576.0,0.0,0.0,0.0,0.0
27-12 05:59:22,0.526,1.579,96.842,0.0,0.0,1.053,351997952.0,24813568.0,584777728.0,80375808.0,0.0,0.0,0.0,0.0
27-12 05:59:23,0.0,0.575,99.425,0.0,0.0,0.0,351965184.0,24813568.0,584777728.0,80408576.0,0.0,0.0,60.0,60.0
27-12 05:59:24,0.599,0.599,98.204,0.0,0.0,0.599,351965184.0,24813568.0,584777728.0,80408576.0,0.0,0.0,139.0,132.0
27-12 05:59:25,0.532,0.532,98.936,0.0,0.0,0.0,351965184.0,24813568.0,584777728.0,80408576.0,0.0,0.0,0.0,0.0
27-12 05:59:26,0.503,0.503,98.995,0.0,0.0,0.0,351956992.0,24821760.0,584777728.0,80408576.0,0.0,0.0,0.0,0.0
27-12 05:59:27,0.0,0.510,99.490,0.0,0.0,0.0,351956992.0,24821760.0,584777728.0,80408576.0,0.0,0.0,139.0,132.0
27-12 05:59:28,0.505,0.505,98.990,0.0,0.0,0.0,351956992.0,24821760.0,584777728.0,80408576.0,0.0,0.0,0.0,0.0
27-12 05:59:29,0.508,0.0,99.492,0.0,0.0,0.0,351956992.0,24821760.0,584777728.0,80408576.0,0.0,0.0,0.0,0.0
27-12 05:59:30,0.0,0.0,100.0,0.0,0.0,0.0,352079872.0,24821760.0,584781824.0,80281600.0,0.0,0.0,0.0,0.0
27-12 05:59:31,0.505,0.0,98.990,0.0,0.0,0.505,353054720.0,24829952.0,584781824.0,79298560.0,0.0,0.0,824464.0,2640.0
27-12 05:59:32,0.0,0.0,100.0,0.0,0.0,0.0,353120256.0,24829952.0,584781824.0,79233024.0,0.0,0.0,0.0,0.0
27-12 05:59:33,0.500,0.0,99.500,0.0,0.0,0.0,353120256.0,24829952.0,584781824.0,79233024.0,0.0,0.0,0.0,0.0
27-12 05:59:34,0.0,0.0,100.0,0.0,0.0,0.0,353316864.0,24829952.0,584781824.0,79036416.0,0.0,0.0,129324.0,1122.0
27-12 05:59:35,0.0,0.503,99.497,0.0,0.0,0.0,353415168.0,24829952.0,584781824.0,78938112.0,0.0,0.0,127004.0,210.0
27-12 05:59:36,0.0,0.503,99.497,0.0,0.0,0.0,353480704.0,24838144.0,584773632.0,78872576.0,0.0,0.0,0.0,0.0
27-12 05:59:37,1.031,0.515,98.454,0.0,0.0,0.0,353472512.0,24838144.0,584781824.0,78872576.0,0.0,0.0,18993.0,1122.0
27-12 05:59:38,0.0,0.508,98.985,0.0,0.0,0.508,353472512.0,24838144.0,584781824.0,78872576.0,0.0,0.0,0.0,0.0
27-12 05:59:39,0.505,0.0,99.495,0.0,0.0,0.0,353505280.0,24838144.0,584781824.0,78839808.0,0.0,0.0,0.0,0.0
27-12 05:59:40,0.641,0.641,98.718,0.0,0.0,0.0,353505280.0,24838144.0,584781824.0,78839808.0,0.0,0.0,0.0,0.0
27-12 05:59:41,0.549,0.0,99.451,0.0,0.0,0.0,353497088.0,24846336.0,584781824.0,78839808.0,0.0,0.0,0.0,0.0
27-12 05:59:42,0.0,0.0,99.459,0.0,0.0,0.541,353497088.0,24846336.0,584781824.0,78839808.0,0.0,0.0,0.0,0.0
27-12 05:59:43,0.515,0.515,98.969,0.0,0.0,0.0,353497088.0,24846336.0,584781824.0,78839808.0,0.0,0.0,0.0,0.0
27-12 05:59:44,0.0,0.0,100.0,0.0,0.0,0.0,353492992.0,24846336.0,584785920.0,78839808.0,0.0,0.0,0.0,0.0
27-12 05:59:45,0.610,0.610,98.780,0.0,0.0,0.0,353492992.0,24846336.0,584785920.0,78839808.0,0.0,0.0,0.0,0.0
27-12 05:59:46,0.515,0.0,99.485,0.0,0.0,0.0,353484800.0,24854528.0,584785920.0,78839808.0,0.0,0.0,0.0,0.0
27-12 05:59:47,0.599,0.599,98.802,0.0,0.0,0.0,353583104.0,24854528.0,584785920.0,78741504.0,0.0,0.0,101446.0,1452.0
27-12 05:59:48,0.0,0.0,98.601,0.0,0.0,1.399,353845248.0,24854528.0,584785920.0,78479360.0,0.0,0.0,186038.0,1530.0
27-12 05:59:49,0.524,0.524,98.953,0.0,0.0,0.0,353845248.0,24854528.0,584785920.0,78479360.0,0.0,0.0,0.0,0.0
27-12 05:59:50,0.0,0.571,99.429,0.0,0.0,0.0,353845248.0,24854528.0,584785920.0,78479360.0,0.0,0.0,0.0,0.0
27-12 05:59:51,0.0,0.602,99.398,0.0,0.0,0.0,353845248.0,24862720.0,584777728.0,78479360.0,0.0,0.0,0.0,0.0
27-12 05:59:52,0.0,0.535,99.465,0.0,0.0,0.0,353837056.0,24862720.0,584785920.0,78479360.0,0.0,0.0,0.0,0.0
27-12 05:59:53,0.515,0.515,98.969,0.0,0.0,0.0,353837056.0,24862720.0,584785920.0,78479360.0,0.0,0.0,0.0,0.0
27-12 05:59:54,0.521,0.0,99.479,0.0,0.0,0.0,353837056.0,24862720.0,584785920.0,78479360.0,0.0,0.0,1736.0,198.0
27-12 05:59:55,0.521,0.521,98.958,0.0,0.0,0.0,353837056.0,24862720.0,584785920.0,78479360.0,0.0,0.0,0.0,0.0
27-12 05:59:56,0.0,0.0,100.0,0.0,0.0,0.0,353869824.0,24862720.0,584785920.0,78446592.0,0.0,0.0,0.0,0.0
27-12 05:59:57,0.0,0.518,98.964,0.0,0.0,0.518,353857536.0,24870912.0,584790016.0,78446592.0,0.0,0.0,0.0,0.0
27-12 05:59:58,0.0,0.0,100.0,0.0,0.0,0.0,353857536.0,24870912.0,584790016.0,78446592.0,0.0,0.0,0.0,0.0
27-12 05:59:59,0.498,0.498,99.005,0.0,0.0,0.0,353857536.0,24870912.0,584790016.0,78446592.0,0.0,0.0,0.0,0.0
27-12 06:00:00,0.508,0.0,99.492,0.0,0.0,0.0,353857536.0,24870912.0,584790016.0,78446592.0,0.0,0.0,0.0,0.0
27-12 06:00:01,0.529,0.0,98.942,0.0,0.0,0.529,353955840.0,24870912.0,584790016.0,78348288.0,0.0,0.0,125308.0,660.0
27-12 06:00:02,0.0,0.0,100.0,0.0,0.0,0.0,354349056.0,24879104.0,584781824.0,77955072.0,0.0,0.0,287660.0,1254.0
27-12 06:00:03,0.546,0.0,99.454,0.0,0.0,0.0,354603008.0,24879104.0,584790016.0,77692928.0,0.0,0.0,224072.0,990.0
27-12 06:00:04,0.541,0.541,98.919,0.0,0.0,0.0,354897920.0,24879104.0,584790016.0,77398016.0,0.0,0.0,230128.0,990.0
27-12 06:00:05,0.581,0.581,98.256,0.0,0.0,0.581,355479552.0,24879104.0,584790016.0,76816384.0,0.0,0.0,433004.0,1320.0
27-12 06:00:06,0.0,1.596,97.872,0.0,0.0,0.532,355512320.0,24879104.0,584790016.0,76783616.0,0.0,0.0,25932.0,396.0
27-12 06:00:07,0.549,0.0,99.451,0.0,0.0,0.0,355536896.0,24883200.0,584785920.0,76759040.0,0.0,0.0,132.0,132.0
27-12 06:00:08,0.0,0.521,99.479,0.0,0.0,0.0,355532800.0,24883200.0,584790016.0,76759040.0,0.0,0.0,60.0,60.0
27-12 06:00:09,1.031,0.0,98.969,0.0,0.0,0.0,355532800.0,24883200.0,584790016.0,76759040.0,0.0,0.0,66.0,66.0
27-12 06:00:10,0.0,0.0,100.0,0.0,0.0,0.0,355532800.0,24883200.0,584790016.0,76759040.0,0.0,0.0,0.0,0.0
27-12 06:00:11,0.505,0.0,99.495,0.0,0.0,0.0,355532800.0,24883200.0,584790016.0,76759040.0,0.0,0.0,66.0,66.0
27-12 06:00:13,0.529,0.529,97.884,0.0,0.0,1.058,355528704.0,24891392.0,584785920.0,76759040.0,0.0,0.0,0.0,0.0
27-12 06:00:13,0.685,0.685,97.945,0.0,0.0,0.685,355528704.0,24891392.0,584785920.0,76759040.0,0.0,0.0,0.0,0.0
27-12 06:00:14,0.508,0.0,99.492,0.0,0.0,0.0,355520512.0,24891392.0,584794112.0,76759040.0,0.0,0.0,0.0,0.0
27-12 06:00:15,0.0,0.508,99.492,0.0,0.0,0.0,355520512.0,24891392.0,584794112.0,76759040.0,0.0,0.0,0.0,0.0
27-12 06:00:16,0.556,0.556,98.889,0.0,0.0,0.0,355520512.0,24891392.0,584794112.0,76759040.0,0.0,0.0,0.0,0.0
27-12 06:00:17,0.0,0.526,98.947,0.0,0.0,0.526,355520512.0,24891392.0,584794112.0,76759040.0,0.0,0.0,66.0,66.0
27-12 06:00:18,0.524,0.0,99.476,0.0,0.0,0.0,355520512.0,24899584.0,584785920.0,76759040.0,0.0,0.0,0.0,0.0
27-12 06:00:19,1.081,0.541,98.378,0.0,0.0,0.0,355520512.0,24899584.0,584785920.0,76759040.0,0.0,0.0,0.0,0.0
27-12 06:00:20,0.0,1.036,98.964,0.0,0.0,0.0,355512320.0,24899584.0,584794112.0,76759040.0,0.0,0.0,0.0,0.0
27-12 06:00:21,0.526,1.579,96.842,0.0,0.0,1.053,355512320.0,24899584.0,584794112.0,76759040.0,0.0,0.0,0.0,0.0
27-12 06:00:22,0.578,1.734,96.532,0.0,0.0,1.156,355512320.0,24899584.0,584794112.0,76759040.0,0.0,0.0,0.0,0.0
27-12 06:00:23,0.532,1.064,97.872,0.532,0.0,0.0,355512320.0,24907776.0,584785920.0,76759040.0,0.0,0.0,0.0,0.0
27-12 06:00:24,0.552,1.657,96.685,0.0,0.0,1.105,355512320.0,24907776.0,584785920.0,76759040.0,0.0,0.0,0.0,0.0
27-12 06:00:25,0.0,2.564,97.436,0.0,0.0,0.0,355467264.0,24907776.0,584798208.0,76791808.0,0.0,0.0,0.0,0.0
27-12 06:00:26,0.508,3.553,94.924,0.0,0.0,1.015,355467264.0,24907776.0,584798208.0,76791808.0,0.0,0.0,0.0,0.0
27-12 06:00:27,0.521,1.562,97.917,0.0,0.0,0.0,355467264.0,24907776.0,584798208.0,76791808.0,0.0,0.0,66.0,66.0
