"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client2",,,,"User:","vagrant"
"Cmdline:","dstat -tpcdrmgln --time --cpu --mem --load --output /home/Client/client2CPUUsage.csv",,,,"Date:","28 Dec 2020 00:02:40 UTC"

"system","procs",,,"total cpu usage",,,,,,"dsk/total",,"io/total",,"memory usage",,,,"paging",,"load avg",,,"net/total",,"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,
28-12 00:05:06,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159076352.0,26374144.0,602013696.0,254500864.0,0.0,0.0,0.040,0.140,0.120,0.0,0.0,28-12 00:05:06,0.500,0.0,99.500,0.0,0.0,0.0,159076352.0,26374144.0,602013696.0,254500864.0,0.040,0.140,0.120
28-12 00:05:07,0.0,0.0,0.0,0.0,0.503,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159076352.0,26374144.0,602013696.0,254500864.0,0.0,0.0,0.040,0.140,0.120,0.0,0.0,28-12 00:05:07,0.0,0.503,99.497,0.0,0.0,0.0,159076352.0,26374144.0,602013696.0,254500864.0,0.040,0.140,0.120
28-12 00:05:08,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159064064.0,26374144.0,602025984.0,254500864.0,0.0,0.0,0.040,0.140,0.120,0.0,0.0,28-12 00:05:08,0.0,0.500,99.500,0.0,0.0,0.0,159064064.0,26374144.0,602025984.0,254500864.0,0.040,0.140,0.120
28-12 00:05:09,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159064064.0,26374144.0,602025984.0,254500864.0,0.0,0.0,0.040,0.140,0.120,0.0,0.0,28-12 00:05:09,0.500,0.0,99.500,0.0,0.0,0.0,159064064.0,26374144.0,602025984.0,254500864.0,0.040,0.140,0.120
28-12 00:05:10,0.0,0.0,0.0,1.010,0.505,98.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159064064.0,26374144.0,602025984.0,254500864.0,0.0,0.0,0.040,0.140,0.120,0.0,0.0,28-12 00:05:10,0.505,0.505,98.990,0.0,0.0,0.0,159064064.0,26374144.0,602025984.0,254500864.0,0.040,0.140,0.120
28-12 00:05:11,0.0,0.0,0.0,0.0,0.508,99.492,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,159055872.0,26382336.0,602025984.0,254500864.0,0.0,0.0,0.040,0.140,0.120,0.0,0.0,28-12 00:05:11,0.0,0.508,99.492,0.0,0.0,0.0,159055872.0,26382336.0,602025984.0,254500864.0,0.040,0.140,0.120
28-12 00:05:12,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159055872.0,26382336.0,602025984.0,254500864.0,0.0,0.0,0.040,0.140,0.120,0.0,0.0,28-12 00:05:12,0.505,0.505,98.990,0.0,0.0,0.0,159055872.0,26382336.0,602025984.0,254500864.0,0.040,0.140,0.120
28-12 00:05:13,0.0,0.0,0.0,0.0,1.005,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159055872.0,26382336.0,602025984.0,254500864.0,0.0,0.0,0.040,0.140,0.120,0.0,0.0,28-12 00:05:13,0.0,0.505,99.495,0.0,0.0,0.0,159055872.0,26382336.0,602025984.0,254500864.0,0.040,0.140,0.120
28-12 00:05:14,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159055872.0,26382336.0,602025984.0,254500864.0,0.0,0.0,0.040,0.140,0.120,0.0,0.0,28-12 00:05:14,0.500,0.0,99.500,0.0,0.0,0.0,159055872.0,26382336.0,602025984.0,254500864.0,0.040,0.140,0.120
28-12 00:05:15,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,12288.0,0.0,3.0,159055872.0,26382336.0,602025984.0,254500864.0,0.0,0.0,0.030,0.140,0.120,0.0,0.0,28-12 00:05:15,0.0,0.0,100.0,0.0,0.0,0.0,159055872.0,26382336.0,602025984.0,254500864.0,0.030,0.140,0.120
28-12 00:05:16,0.0,0.0,0.0,0.541,0.541,98.919,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,159055872.0,26390528.0,602017792.0,254500864.0,0.0,0.0,0.030,0.140,0.120,0.0,0.0,28-12 00:05:16,0.541,0.541,98.919,0.0,0.0,0.0,159055872.0,26390528.0,602017792.0,254500864.0,0.030,0.140,0.120
28-12 00:05:17,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159047680.0,26390528.0,602025984.0,254500864.0,0.0,0.0,0.030,0.140,0.120,0.0,0.0,28-12 00:05:17,0.0,0.0,100.0,0.0,0.0,0.0,159047680.0,26390528.0,602025984.0,254500864.0,0.030,0.140,0.120
28-12 00:05:18,0.0,0.0,0.0,0.515,0.515,98.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159047680.0,26390528.0,602025984.0,254500864.0,0.0,0.0,0.030,0.140,0.120,0.0,0.0,28-12 00:05:18,0.515,0.515,98.969,0.0,0.0,0.0,159047680.0,26390528.0,602025984.0,254500864.0,0.030,0.140,0.120
28-12 00:05:19,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159047680.0,26390528.0,602025984.0,254500864.0,0.0,0.0,0.030,0.140,0.120,0.0,0.0,28-12 00:05:19,0.0,0.0,100.0,0.0,0.0,0.0,159047680.0,26390528.0,602025984.0,254500864.0,0.030,0.140,0.120
28-12 00:05:20,0.0,0.0,0.0,0.513,0.0,99.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159047680.0,26390528.0,602025984.0,254500864.0,0.0,0.0,0.030,0.140,0.120,0.0,0.0,28-12 00:05:20,1.015,0.0,98.985,0.0,0.0,0.0,159047680.0,26390528.0,602025984.0,254500864.0,0.030,0.140,0.120
28-12 00:05:21,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159043584.0,26390528.0,602030080.0,254500864.0,0.0,0.0,0.030,0.140,0.120,0.0,0.0,28-12 00:05:21,0.0,0.0,100.0,0.0,0.0,0.0,159043584.0,26390528.0,602030080.0,254500864.0,0.030,0.140,0.120
28-12 00:05:22,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,159039488.0,26394624.0,602030080.0,254500864.0,0.0,0.0,0.030,0.140,0.120,0.0,0.0,28-12 00:05:22,0.500,0.0,99.500,0.0,0.0,0.0,159039488.0,26394624.0,602030080.0,254500864.0,0.030,0.140,0.120
28-12 00:05:23,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159039488.0,26394624.0,602030080.0,254500864.0,0.0,0.0,0.030,0.140,0.120,0.0,0.0,28-12 00:05:23,0.0,0.503,99.497,0.0,0.0,0.0,159039488.0,26394624.0,602030080.0,254500864.0,0.030,0.140,0.120
28-12 00:05:24,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159039488.0,26394624.0,602030080.0,254500864.0,0.0,0.0,0.030,0.140,0.120,0.0,0.0,28-12 00:05:24,0.498,0.0,99.502,0.0,0.0,0.0,159039488.0,26394624.0,602030080.0,254500864.0,0.030,0.140,0.120
28-12 00:05:25,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159039488.0,26394624.0,602030080.0,254500864.0,0.0,0.0,0.030,0.130,0.120,0.0,0.0,28-12 00:05:25,0.505,0.0,99.495,0.0,0.0,0.0,159039488.0,26394624.0,602030080.0,254500864.0,0.030,0.130,0.120
28-12 00:05:26,0.0,0.0,0.0,0.0,0.510,99.490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159039488.0,26394624.0,602030080.0,254500864.0,0.0,0.0,0.030,0.130,0.120,0.0,0.0,28-12 00:05:26,0.0,0.508,99.492,0.0,0.0,0.0,159039488.0,26394624.0,602030080.0,254500864.0,0.030,0.130,0.120
28-12 00:05:27,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,159031296.0,26402816.0,602030080.0,254500864.0,0.0,0.0,0.030,0.130,0.120,0.0,0.0,28-12 00:05:27,0.500,0.500,99.0,0.0,0.0,0.0,159031296.0,26402816.0,602030080.0,254500864.0,0.030,0.130,0.120
28-12 00:05:28,0.0,0.0,0.0,0.515,0.515,98.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159031296.0,26402816.0,602030080.0,254500864.0,0.0,0.0,0.030,0.130,0.120,0.0,0.0,28-12 00:05:28,0.0,0.0,100.0,0.0,0.0,0.0,159031296.0,26402816.0,602030080.0,254500864.0,0.030,0.130,0.120
28-12 00:05:29,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159031296.0,26402816.0,602030080.0,254500864.0,0.0,0.0,0.030,0.130,0.120,0.0,0.0,28-12 00:05:29,0.0,0.0,100.0,0.0,0.0,0.0,159031296.0,26402816.0,602030080.0,254500864.0,0.030,0.130,0.120
28-12 00:05:30,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159031296.0,26402816.0,602030080.0,254500864.0,0.0,0.0,0.030,0.130,0.120,0.0,0.0,28-12 00:05:30,0.495,0.495,99.010,0.0,0.0,0.0,159031296.0,26402816.0,602030080.0,254500864.0,0.030,0.130,0.120
28-12 00:05:31,0.0,0.0,0.0,0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159031296.0,26402816.0,602030080.0,254500864.0,0.0,0.0,0.030,0.130,0.120,0.0,0.0,28-12 00:05:31,0.0,0.0,100.0,0.0,0.0,0.0,159031296.0,26402816.0,602030080.0,254500864.0,0.030,0.130,0.120
28-12 00:05:32,1.0,0.0,0.0,0.510,0.510,98.980,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,159031296.0,26402816.0,602030080.0,254500864.0,0.0,0.0,0.030,0.130,0.120,0.0,0.0,28-12 00:05:32,0.508,0.508,98.985,0.0,0.0,0.0,159031296.0,26402816.0,602030080.0,254500864.0,0.030,0.130,0.120
28-12 00:05:33,0.0,0.0,0.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159031296.0,26402816.0,602030080.0,254500864.0,0.0,0.0,0.030,0.130,0.120,0.0,0.0,28-12 00:05:33,0.0,0.500,99.500,0.0,0.0,0.0,159031296.0,26402816.0,602030080.0,254500864.0,0.030,0.130,0.120
28-12 00:05:34,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159027200.0,26402816.0,602034176.0,254500864.0,0.0,0.0,0.030,0.130,0.120,0.0,0.0,28-12 00:05:34,0.0,0.0,100.0,0.0,0.0,0.0,159027200.0,26402816.0,602034176.0,254500864.0,0.030,0.130,0.120
28-12 00:05:35,0.0,0.0,0.0,0.0,0.510,99.490,0.0,0.0,0.0,0.0,24576.0,0.0,4.0,159027200.0,26402816.0,602034176.0,254500864.0,0.0,0.0,0.020,0.130,0.120,0.0,0.0,28-12 00:05:35,0.505,0.505,98.990,0.0,0.0,0.0,159027200.0,26402816.0,602034176.0,254500864.0,0.020,0.130,0.120
28-12 00:05:36,1.0,0.0,0.0,0.985,0.0,99.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159027200.0,26402816.0,602034176.0,254500864.0,0.0,0.0,0.020,0.130,0.120,0.0,0.0,28-12 00:05:36,0.498,0.0,99.502,0.0,0.0,0.0,159027200.0,26402816.0,602034176.0,254500864.0,0.020,0.130,0.120
28-12 00:05:37,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,159019008.0,26411008.0,602034176.0,254500864.0,0.0,0.0,0.020,0.130,0.120,0.0,0.0,28-12 00:05:37,0.0,0.0,100.0,0.0,0.0,0.0,159019008.0,26411008.0,602034176.0,254500864.0,0.020,0.130,0.120
28-12 00:05:38,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159019008.0,26411008.0,602034176.0,254500864.0,0.0,0.0,0.020,0.130,0.120,0.0,0.0,28-12 00:05:38,0.498,0.0,99.502,0.0,0.0,0.0,159019008.0,26411008.0,602034176.0,254500864.0,0.020,0.130,0.120
28-12 00:05:39,0.0,0.0,0.0,1.005,0.0,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159019008.0,26411008.0,602034176.0,254500864.0,0.0,0.0,0.020,0.130,0.120,0.0,0.0,28-12 00:05:39,0.508,0.0,99.492,0.0,0.0,0.0,159019008.0,26411008.0,602034176.0,254500864.0,0.020,0.130,0.120
28-12 00:05:40,0.0,0.0,0.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159019008.0,26411008.0,602034176.0,254500864.0,0.0,0.0,0.020,0.130,0.110,0.0,0.0,28-12 00:05:40,0.0,0.498,99.502,0.0,0.0,0.0,159019008.0,26411008.0,602034176.0,254500864.0,0.020,0.130,0.110
28-12 00:05:41,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159019008.0,26411008.0,602034176.0,254500864.0,0.0,0.0,0.020,0.130,0.110,0.0,0.0,28-12 00:05:41,0.0,0.0,100.0,0.0,0.0,0.0,159019008.0,26411008.0,602034176.0,254500864.0,0.020,0.130,0.110
28-12 00:05:42,0.0,0.0,0.0,0.0,0.0,99.492,0.508,0.0,0.0,0.0,12288.0,0.0,2.0,159019008.0,26419200.0,602025984.0,254500864.0,0.0,0.0,0.020,0.130,0.110,0.0,0.0,28-12 00:05:42,0.0,0.0,99.495,0.505,0.0,0.0,159019008.0,26419200.0,602025984.0,254500864.0,0.020,0.130,0.110
28-12 00:05:43,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159010816.0,26419200.0,602034176.0,254500864.0,0.0,0.0,0.020,0.130,0.110,0.0,0.0,28-12 00:05:43,0.503,0.503,98.995,0.0,0.0,0.0,159010816.0,26419200.0,602034176.0,254500864.0,0.020,0.130,0.110
28-12 00:05:44,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159010816.0,26419200.0,602034176.0,254500864.0,0.0,0.0,0.020,0.130,0.110,0.0,0.0,28-12 00:05:44,0.0,0.0,100.0,0.0,0.0,0.0,159010816.0,26419200.0,602034176.0,254500864.0,0.020,0.130,0.110
28-12 00:05:45,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159010816.0,26419200.0,602034176.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:05:45,0.498,0.0,99.502,0.0,0.0,0.0,159010816.0,26419200.0,602034176.0,254500864.0,0.020,0.120,0.110
28-12 00:05:46,1.0,0.0,0.0,0.985,0.0,99.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159010816.0,26419200.0,602034176.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:05:46,0.498,0.0,99.502,0.0,0.0,0.0,159010816.0,26419200.0,602034176.0,254500864.0,0.020,0.120,0.110
28-12 00:05:47,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159010816.0,26419200.0,602034176.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:05:47,0.0,0.0,100.0,0.0,0.0,0.0,159010816.0,26419200.0,602034176.0,254500864.0,0.020,0.120,0.110
28-12 00:05:48,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158998528.0,26427392.0,602038272.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:05:48,0.0,0.500,99.500,0.0,0.0,0.0,158998528.0,26427392.0,602038272.0,254500864.0,0.020,0.120,0.110
28-12 00:05:49,0.0,0.0,0.0,0.0,0.503,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158998528.0,26427392.0,602038272.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:05:49,0.0,0.0,100.0,0.0,0.0,0.0,158998528.0,26427392.0,602038272.0,254500864.0,0.020,0.120,0.110
28-12 00:05:50,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,0.0,2.0,158998528.0,26427392.0,602038272.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:05:50,0.0,0.0,100.0,0.0,0.0,0.0,158998528.0,26427392.0,602038272.0,254500864.0,0.020,0.120,0.110
28-12 00:05:51,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158998528.0,26427392.0,602038272.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:05:51,0.0,0.503,99.497,0.0,0.0,0.0,158998528.0,26427392.0,602038272.0,254500864.0,0.020,0.120,0.110
28-12 00:05:52,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158998528.0,26427392.0,602038272.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:05:52,0.0,0.0,100.0,0.0,0.0,0.0,158998528.0,26427392.0,602038272.0,254500864.0,0.020,0.120,0.110
28-12 00:05:53,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158990336.0,26435584.0,602038272.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:05:53,0.498,0.498,99.005,0.0,0.0,0.0,158990336.0,26435584.0,602038272.0,254500864.0,0.020,0.120,0.110
28-12 00:05:54,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158990336.0,26435584.0,602038272.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:05:54,0.500,0.0,99.500,0.0,0.0,0.0,158990336.0,26435584.0,602038272.0,254500864.0,0.020,0.120,0.110
28-12 00:05:55,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158990336.0,26435584.0,602038272.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:05:55,0.0,0.0,100.0,0.0,0.0,0.0,158990336.0,26435584.0,602038272.0,254500864.0,0.020,0.120,0.110
28-12 00:05:56,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158990336.0,26435584.0,602038272.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:05:56,0.0,0.0,100.0,0.0,0.0,0.0,158990336.0,26435584.0,602038272.0,254500864.0,0.020,0.120,0.110
28-12 00:05:57,0.0,0.0,1.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158982144.0,26435584.0,602038272.0,254509056.0,0.0,0.0,0.020,0.120,0.110,274.0,274.0,28-12 00:05:57,0.0,0.498,99.502,0.0,0.0,0.0,158982144.0,26435584.0,602038272.0,254509056.0,0.020,0.120,0.110
28-12 00:05:58,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158986240.0,26439680.0,602038272.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:05:58,0.495,0.495,99.010,0.0,0.0,0.0,158986240.0,26439680.0,602038272.0,254500864.0,0.020,0.120,0.110
28-12 00:05:59,0.0,0.0,0.0,0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158986240.0,26439680.0,602038272.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:05:59,0.508,0.0,99.492,0.0,0.0,0.0,158986240.0,26439680.0,602038272.0,254500864.0,0.020,0.120,0.110
28-12 00:06:00,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158986240.0,26439680.0,602038272.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:06:00,1.0,0.0,99.0,0.0,0.0,0.0,158986240.0,26439680.0,602038272.0,254500864.0,0.020,0.120,0.110
28-12 00:06:01,0.0,0.0,0.0,0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158982144.0,26439680.0,602042368.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:06:01,0.0,0.508,99.492,0.0,0.0,0.0,158982144.0,26439680.0,602042368.0,254500864.0,0.020,0.120,0.110
28-12 00:06:02,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158982144.0,26439680.0,602042368.0,254500864.0,0.0,0.0,0.020,0.120,0.110,60.0,60.0,28-12 00:06:02,0.0,0.0,100.0,0.0,0.0,0.0,158982144.0,26439680.0,602042368.0,254500864.0,0.020,0.120,0.110
28-12 00:06:03,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158978048.0,26443776.0,602042368.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:06:03,0.0,0.0,100.0,0.0,0.0,0.0,158978048.0,26443776.0,602042368.0,254500864.0,0.020,0.120,0.110
28-12 00:06:04,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158978048.0,26443776.0,602042368.0,254500864.0,0.0,0.0,0.020,0.120,0.110,0.0,0.0,28-12 00:06:04,0.500,0.500,99.0,0.0,0.0,0.0,158978048.0,26443776.0,602042368.0,254500864.0,0.020,0.120,0.110
28-12 00:06:05,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158978048.0,26443776.0,602042368.0,254500864.0,0.0,0.0,0.010,0.120,0.110,0.0,0.0,28-12 00:06:05,0.0,0.498,99.502,0.0,0.0,0.0,158978048.0,26443776.0,602042368.0,254500864.0,0.010,0.120,0.110
28-12 00:06:06,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158978048.0,26443776.0,602042368.0,254500864.0,0.0,0.0,0.010,0.120,0.110,0.0,0.0,28-12 00:06:06,1.0,0.500,98.500,0.0,0.0,0.0,158978048.0,26443776.0,602042368.0,254500864.0,0.010,0.120,0.110
28-12 00:06:07,0.0,0.0,0.0,0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158978048.0,26443776.0,602042368.0,254500864.0,0.0,0.0,0.010,0.120,0.110,0.0,0.0,28-12 00:06:07,0.503,0.0,99.497,0.0,0.0,0.0,158978048.0,26443776.0,602042368.0,254500864.0,0.010,0.120,0.110
28-12 00:06:08,0.0,0.0,0.0,1.005,0.0,98.995,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158978048.0,26447872.0,602038272.0,254500864.0,0.0,0.0,0.010,0.120,0.110,0.0,0.0,28-12 00:06:08,0.508,0.0,99.492,0.0,0.0,0.0,158973952.0,26447872.0,602042368.0,254500864.0,0.010,0.120,0.110
28-12 00:06:09,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158973952.0,26447872.0,602042368.0,254500864.0,0.0,0.0,0.010,0.120,0.110,0.0,0.0,28-12 00:06:09,0.0,0.0,100.0,0.0,0.0,0.0,158973952.0,26447872.0,602042368.0,254500864.0,0.010,0.120,0.110
28-12 00:06:10,1.0,0.0,0.0,0.495,0.495,99.010,0.0,0.0,0.0,0.0,12288.0,0.0,1.0,158973952.0,26447872.0,602042368.0,254500864.0,0.0,0.0,0.010,0.120,0.110,0.0,0.0,28-12 00:06:10,0.985,0.985,98.030,0.0,0.0,0.0,158973952.0,26447872.0,602042368.0,254500864.0,0.010,0.120,0.110
28-12 00:06:11,0.0,0.0,0.0,0.510,0.510,98.980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158973952.0,26447872.0,602042368.0,254500864.0,0.0,0.0,0.010,0.120,0.110,0.0,0.0,28-12 00:06:11,0.513,0.0,99.487,0.0,0.0,0.0,158973952.0,26447872.0,602042368.0,254500864.0,0.010,0.120,0.110
28-12 00:06:12,0.0,0.0,0.0,1.026,0.0,98.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158973952.0,26447872.0,602042368.0,254500864.0,0.0,0.0,0.010,0.120,0.110,0.0,0.0,28-12 00:06:12,0.513,0.0,99.487,0.0,0.0,0.0,158973952.0,26447872.0,602042368.0,254500864.0,0.010,0.120,0.110
28-12 00:06:13,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,158973952.0,26451968.0,602038272.0,254500864.0,0.0,0.0,0.010,0.120,0.110,0.0,0.0,28-12 00:06:13,1.0,0.0,99.0,0.0,0.0,0.0,158973952.0,26451968.0,602038272.0,254500864.0,0.010,0.120,0.110
28-12 00:06:14,0.0,0.0,0.0,1.005,0.0,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158969856.0,26451968.0,602042368.0,254500864.0,0.0,0.0,0.010,0.120,0.110,0.0,0.0,28-12 00:06:14,0.505,0.505,98.990,0.0,0.0,0.0,158969856.0,26451968.0,602042368.0,254500864.0,0.010,0.120,0.110
28-12 00:06:15,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158965760.0,26451968.0,602046464.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:15,0.503,0.0,99.497,0.0,0.0,0.0,158965760.0,26451968.0,602046464.0,254500864.0,0.010,0.110,0.110
28-12 00:06:16,0.0,0.0,0.0,0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158965760.0,26451968.0,602046464.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:16,0.503,0.503,98.995,0.0,0.0,0.0,158965760.0,26451968.0,602046464.0,254500864.0,0.010,0.110,0.110
28-12 00:06:17,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158965760.0,26451968.0,602046464.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:17,0.498,0.0,99.502,0.0,0.0,0.0,158965760.0,26451968.0,602046464.0,254500864.0,0.010,0.110,0.110
28-12 00:06:18,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158957568.0,26460160.0,602046464.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:18,0.498,0.498,99.005,0.0,0.0,0.0,158957568.0,26460160.0,602046464.0,254500864.0,0.010,0.110,0.110
28-12 00:06:19,0.0,0.0,0.0,0.515,0.515,98.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158957568.0,26460160.0,602046464.0,254500864.0,0.0,0.0,0.010,0.110,0.110,0.0,0.0,28-12 00:06:19,0.0,0.0,100.0,0.0,0.0,0.0,158957568.0,26460160.0,602046464.0,254500864.0,0.010,0.110,0.110
