"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client2",,,,"User:","vagrant"
"Cmdline:","dstat -tcmsn -N eth1 --output /home/Client/client2NetworkUsage.csv",,,,"Date:","28 Dec 2020 00:02:40 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"swap",,"net/eth1",
28-12 00:08:49,0.0,0.0,100.0,0.0,0.0,0.0,158736384.0,26636288.0,602091520.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:08:50,0.467,0.0,99.533,0.0,0.0,0.0,158736384.0,26636288.0,602091520.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:08:51,0.0,0.0,100.0,0.0,0.0,0.0,158736384.0,26636288.0,602091520.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:08:52,0.0,0.0,100.0,0.0,0.0,0.0,158736384.0,26636288.0,602091520.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:08:53,0.0,0.0,100.0,0.0,0.0,0.0,158736384.0,26636288.0,602091520.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:08:54,0.513,0.0,99.487,0.0,0.0,0.0,158728192.0,26644480.0,602091520.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:08:55,0.0,0.503,99.497,0.0,0.0,0.0,158728192.0,26644480.0,602091520.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:08:56,0.0,0.0,100.0,0.0,0.0,0.0,158728192.0,26644480.0,602091520.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:08:57,0.0,0.0,100.0,0.0,0.0,0.0,158724096.0,26644480.0,602095616.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:08:58,0.0,0.0,100.0,0.0,0.0,0.0,158724096.0,26644480.0,602095616.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:08:59,0.0,1.0,99.0,0.0,0.0,0.0,158724096.0,26648576.0,602091520.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:00,1.010,0.505,98.485,0.0,0.0,0.0,158720000.0,26648576.0,602095616.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:01,0.0,0.508,99.492,0.0,0.0,0.0,158720000.0,26648576.0,602095616.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:02,0.503,0.0,99.497,0.0,0.0,0.0,158720000.0,26648576.0,602095616.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:03,0.503,0.0,99.497,0.0,0.0,0.0,158720000.0,26648576.0,602095616.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:04,0.505,0.0,99.495,0.0,0.0,0.0,158720000.0,26648576.0,602095616.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:05,0.498,0.498,99.005,0.0,0.0,0.0,158711808.0,26656768.0,602095616.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:06,0.0,0.0,100.0,0.0,0.0,0.0,158711808.0,26656768.0,602095616.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:07,0.0,0.0,100.0,0.0,0.0,0.0,158711808.0,26656768.0,602095616.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:08,0.508,0.0,99.492,0.0,0.0,0.0,158711808.0,26656768.0,602095616.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:09,0.498,0.498,99.005,0.0,0.0,0.0,158711808.0,26656768.0,602095616.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:10,0.0,0.0,100.0,0.0,0.0,0.0,158703616.0,26664960.0,602095616.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:11,0.0,0.510,99.490,0.0,0.0,0.0,158699520.0,26664960.0,602099712.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:12,0.503,0.0,99.497,0.0,0.0,0.0,158699520.0,26664960.0,602099712.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:13,0.500,0.0,99.500,0.0,0.0,0.0,158699520.0,26664960.0,602099712.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:14,0.503,0.0,99.497,0.0,0.0,0.0,158699520.0,26664960.0,602099712.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:15,0.0,0.0,100.0,0.0,0.0,0.0,158699520.0,26673152.0,602091520.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:16,0.510,0.0,99.490,0.0,0.0,0.0,158691328.0,26673152.0,602099712.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:17,0.0,0.0,100.0,0.0,0.0,0.0,158691328.0,26673152.0,602099712.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:18,0.0,0.503,99.497,0.0,0.0,0.0,158691328.0,26673152.0,602099712.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:19,0.0,0.503,99.497,0.0,0.0,0.0,158691328.0,26673152.0,602099712.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:20,0.500,0.0,99.0,0.0,0.0,0.500,158691328.0,26681344.0,602091520.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:21,0.0,0.0,100.0,0.0,0.0,0.0,158683136.0,26681344.0,602099712.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:22,0.0,0.0,100.0,0.0,0.0,0.0,158683136.0,26681344.0,602099712.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:23,0.500,0.500,99.0,0.0,0.0,0.0,158683136.0,26681344.0,602099712.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:24,0.0,0.0,100.0,0.0,0.0,0.0,158679040.0,26681344.0,602103808.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:25,0.0,0.0,100.0,0.0,0.0,0.0,158679040.0,26681344.0,602103808.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:26,0.0,0.0,100.0,0.0,0.0,0.0,158674944.0,26689536.0,602099712.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:27,0.0,0.0,100.0,0.0,0.0,0.0,158674944.0,26689536.0,602099712.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:28,0.508,0.0,99.492,0.0,0.0,0.0,158670848.0,26689536.0,602103808.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:29,0.0,0.0,100.0,0.0,0.0,0.0,158670848.0,26689536.0,602103808.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:30,0.503,0.0,99.497,0.0,0.0,0.0,158670848.0,26689536.0,602103808.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:31,0.0,0.503,99.497,0.0,0.0,0.0,158670848.0,26689536.0,602103808.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:32,0.503,0.503,98.995,0.0,0.0,0.0,158662656.0,26697728.0,602103808.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:33,0.0,0.0,100.0,0.0,0.0,0.0,158662656.0,26697728.0,602103808.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:34,0.0,0.0,100.0,0.0,0.0,0.0,158662656.0,26697728.0,602103808.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:35,1.005,0.0,98.995,0.0,0.0,0.0,158662656.0,26697728.0,602103808.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:36,0.500,0.0,99.500,0.0,0.0,0.0,158662656.0,26697728.0,602103808.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:37,0.0,0.0,100.0,0.0,0.0,0.0,158662656.0,26705920.0,602095616.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:38,0.498,0.0,99.502,0.0,0.0,0.0,158650368.0,26705920.0,602107904.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:39,0.0,0.503,99.497,0.0,0.0,0.0,158650368.0,26705920.0,602107904.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:40,0.503,0.503,98.995,0.0,0.0,0.0,158650368.0,26705920.0,602107904.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:41,0.0,0.508,99.492,0.0,0.0,0.0,158650368.0,26705920.0,602107904.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:42,1.031,1.031,97.938,0.0,0.0,0.0,158650368.0,26714112.0,602099712.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:43,0.0,0.505,99.495,0.0,0.0,0.0,158642176.0,26714112.0,602107904.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:44,0.0,0.0,100.0,0.0,0.0,0.0,158642176.0,26714112.0,602107904.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:45,0.990,0.495,98.515,0.0,0.0,0.0,158642176.0,26714112.0,602107904.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:46,0.0,0.0,100.0,0.0,0.0,0.0,158642176.0,26714112.0,602107904.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:47,0.0,0.0,100.0,0.0,0.0,0.0,158642176.0,26714112.0,602107904.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:48,0.0,0.889,98.667,0.0,0.0,0.444,158633984.0,26722304.0,602107904.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:49,0.575,0.575,98.851,0.0,0.0,0.0,158633984.0,26722304.0,602107904.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:50,0.500,0.0,99.500,0.0,0.0,0.0,158633984.0,26722304.0,602107904.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:51,0.0,0.0,100.0,0.0,0.0,0.0,158629888.0,26722304.0,602112000.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:52,1.075,0.538,98.387,0.0,0.0,0.0,158629888.0,26722304.0,602112000.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:53,0.0,0.0,100.0,0.0,0.0,0.0,158629888.0,26730496.0,602103808.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:54,1.020,1.531,97.449,0.0,0.0,0.0,158621696.0,26730496.0,602112000.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:09:55,0.0,0.0,100.0,0.0,0.0,0.0,158621696.0,26730496.0,602112000.0,254500864.0,0.0,0.0,184.0,0.0
28-12 00:09:56,0.505,0.505,98.990,0.0,0.0,0.0,158621696.0,26730496.0,602112000.0,254500864.0,0.0,0.0,184.0,0.0
28-12 00:09:57,0.505,0.505,98.990,0.0,0.0,0.0,158621696.0,26730496.0,602112000.0,254500864.0,0.0,0.0,184.0,0.0
28-12 00:09:58,0.500,0.0,99.500,0.0,0.0,0.0,158629888.0,26730496.0,602112000.0,254492672.0,0.0,0.0,0.0,0.0
28-12 00:09:59,0.505,0.505,98.990,0.0,0.0,0.0,158621696.0,26738688.0,602103808.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:10:00,0.0,0.0,100.0,0.0,0.0,0.0,158613504.0,26738688.0,602112000.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:10:01,1.005,0.0,98.492,0.0,0.0,0.503,158613504.0,26738688.0,602112000.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:10:02,0.0,0.503,99.497,0.0,0.0,0.0,158613504.0,26738688.0,602112000.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:10:03,0.0,0.0,100.0,0.0,0.0,0.0,158613504.0,26738688.0,602112000.0,254500864.0,0.0,0.0,0.0,0.0
28-12 00:10:04,1.031,1.031,97.938,0.0,0.0,0.0,158613504.0,26738688.0,602112000.0,254500864.0,0.0,0.0,184.0,0.0
28-12 00:10:05,0.0,0.0,99.487,0.513,0.0,0.0,158633984.0,26746880.0,602116096.0,254468096.0,0.0,0.0,184.0,0.0
28-12 00:10:06,0.0,0.510,99.490,0.0,0.0,0.0,158633984.0,26746880.0,602116096.0,254468096.0,0.0,0.0,184.0,0.0
28-12 00:10:07,0.0,0.0,100.0,0.0,0.0,0.0,158633984.0,26746880.0,602116096.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:08,0.0,0.0,100.0,0.0,0.0,0.0,158633984.0,26746880.0,602116096.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:09,0.503,0.503,98.995,0.0,0.0,0.0,158633984.0,26746880.0,602116096.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:10,0.0,0.0,100.0,0.0,0.0,0.0,158629888.0,26755072.0,602112000.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:11,0.0,1.064,98.936,0.0,0.0,0.0,158625792.0,26755072.0,602116096.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:12,0.0,0.0,100.0,0.0,0.0,0.0,158625792.0,26755072.0,602116096.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:13,0.498,0.498,99.005,0.0,0.0,0.0,158625792.0,26755072.0,602116096.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:14,0.0,0.0,100.0,0.0,0.0,0.0,158625792.0,26755072.0,602116096.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:15,0.0,0.505,99.495,0.0,0.0,0.0,158625792.0,26763264.0,602107904.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:16,0.0,0.0,100.0,0.0,0.0,0.0,158625792.0,26763264.0,602107904.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:17,0.513,0.513,98.974,0.0,0.0,0.0,158617600.0,26763264.0,602116096.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:18,0.0,0.0,100.0,0.0,0.0,0.0,158617600.0,26763264.0,602116096.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:19,0.503,0.0,99.497,0.0,0.0,0.0,158613504.0,26763264.0,602120192.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:20,0.0,0.0,100.0,0.0,0.0,0.0,158613504.0,26763264.0,602120192.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:21,0.535,1.604,97.861,0.0,0.0,0.0,158613504.0,26771456.0,602112000.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:22,0.0,0.0,100.0,0.0,0.0,0.0,158605312.0,26771456.0,602120192.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:23,0.543,0.0,99.457,0.0,0.0,0.0,158605312.0,26771456.0,602120192.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:24,0.0,0.0,100.0,0.0,0.0,0.0,158605312.0,26771456.0,602120192.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:25,0.0,0.0,100.0,0.0,0.0,0.0,158605312.0,26771456.0,602120192.0,254468096.0,0.0,0.0,0.0,0.0
28-12 00:10:26,0.0,0.515,98.969,0.0,0.0,0.515,158605312.0,26779648.0,602112000.0,254468096.0,0.0,0.0,0.0,0.0
