"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client3",,,,"User:","vagrant"
"Cmdline:","dstat -tcmsn -N eth1 --output /home/Client/client3NetworkUsage.csv",,,,"Date:","28 Dec 2020 00:02:44 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"swap",,"net/eth1",
28-12 00:08:52,0.500,0.0,99.500,0.0,0.0,0.0,158265344.0,26685440.0,601976832.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:53,0.529,0.0,99.471,0.0,0.0,0.0,158265344.0,26685440.0,601976832.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:54,0.0,0.505,99.495,0.0,0.0,0.0,158257152.0,26693632.0,601976832.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:55,0.0,0.0,100.0,0.0,0.0,0.0,158257152.0,26693632.0,601976832.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:56,0.0,0.0,100.0,0.0,0.0,0.0,158257152.0,26693632.0,601976832.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:57,0.0,0.510,98.980,0.0,0.0,0.510,158257152.0,26693632.0,601976832.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:58,0.0,0.0,100.0,0.0,0.0,0.0,158257152.0,26693632.0,601976832.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:08:59,0.0,0.0,100.0,0.0,0.0,0.0,158257152.0,26701824.0,601968640.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:00,0.0,1.010,98.990,0.0,0.0,0.0,158248960.0,26701824.0,601976832.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:01,0.510,0.0,99.490,0.0,0.0,0.0,158244864.0,26701824.0,601980928.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:02,0.0,0.0,100.0,0.0,0.0,0.0,158244864.0,26701824.0,601980928.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:03,0.500,0.0,99.500,0.0,0.0,0.0,158244864.0,26701824.0,601980928.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:04,0.0,0.0,100.0,0.0,0.0,0.0,158244864.0,26705920.0,601976832.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:05,0.518,0.0,99.482,0.0,0.0,0.0,158240768.0,26705920.0,601980928.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:06,0.500,0.500,99.0,0.0,0.0,0.0,158240768.0,26705920.0,601980928.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:07,0.0,0.0,100.0,0.0,0.0,0.0,158240768.0,26705920.0,601980928.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:08,0.503,0.0,99.497,0.0,0.0,0.0,158240768.0,26705920.0,601980928.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:09,0.0,0.0,100.0,0.0,0.0,0.0,158240768.0,26705920.0,601980928.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:10,0.0,0.513,98.974,0.0,0.0,0.513,158232576.0,26714112.0,601980928.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:11,0.0,0.0,100.0,0.0,0.0,0.0,158232576.0,26714112.0,601980928.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:12,0.505,0.0,99.495,0.0,0.0,0.0,158232576.0,26714112.0,601980928.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:13,0.0,0.0,100.0,0.0,0.0,0.0,158232576.0,26714112.0,601980928.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:14,0.0,0.0,100.0,0.0,0.0,0.0,158232576.0,26714112.0,601980928.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:15,0.505,0.505,98.990,0.0,0.0,0.0,158224384.0,26718208.0,601985024.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:16,0.0,0.0,100.0,0.0,0.0,0.0,158224384.0,26718208.0,601985024.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:17,0.0,0.0,100.0,0.0,0.0,0.0,158224384.0,26718208.0,601985024.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:18,0.0,0.0,100.0,0.0,0.0,0.0,158224384.0,26718208.0,601985024.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:19,0.500,0.0,99.500,0.0,0.0,0.0,158224384.0,26718208.0,601985024.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:20,0.0,0.503,99.497,0.0,0.0,0.0,158216192.0,26726400.0,601985024.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:21,0.500,0.0,99.500,0.0,0.0,0.0,158216192.0,26726400.0,601985024.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:22,0.0,0.0,100.0,0.0,0.0,0.0,158216192.0,26726400.0,601985024.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:23,0.0,0.0,100.0,0.0,0.0,0.0,158216192.0,26726400.0,601985024.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:24,0.503,0.503,98.995,0.0,0.0,0.0,158216192.0,26726400.0,601985024.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:25,0.503,0.503,98.995,0.0,0.0,0.0,158216192.0,26734592.0,601976832.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:26,0.500,0.0,99.500,0.0,0.0,0.0,158208000.0,26734592.0,601985024.0,255037440.0,0.0,0.0,0.0,0.0
28-12 00:09:27,0.0,0.0,100.0,0.0,0.0,0.0,158334976.0,26734592.0,601985024.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:28,0.0,0.0,100.0,0.0,0.0,0.0,158330880.0,26734592.0,601989120.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:29,0.0,0.0,100.0,0.0,0.0,0.0,158330880.0,26734592.0,601989120.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:30,0.0,0.0,100.0,0.0,0.0,0.0,158330880.0,26734592.0,601989120.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:31,0.500,0.500,99.0,0.0,0.0,0.0,158322688.0,26742784.0,601989120.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:32,0.503,0.0,99.497,0.0,0.0,0.0,158322688.0,26742784.0,601989120.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:33,0.505,0.0,99.495,0.0,0.0,0.0,158322688.0,26742784.0,601989120.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:34,0.0,0.0,100.0,0.0,0.0,0.0,158322688.0,26742784.0,601989120.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:35,0.0,0.0,100.0,0.0,0.0,0.0,158322688.0,26742784.0,601989120.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:36,0.503,0.0,99.497,0.0,0.0,0.0,158314496.0,26750976.0,601989120.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:37,0.0,0.0,100.0,0.0,0.0,0.0,158314496.0,26750976.0,601989120.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:38,0.510,0.0,99.490,0.0,0.0,0.0,158314496.0,26750976.0,601989120.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:39,0.503,0.0,99.497,0.0,0.0,0.0,158314496.0,26750976.0,601989120.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:40,0.0,0.0,100.0,0.0,0.0,0.0,158314496.0,26750976.0,601989120.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:41,0.0,0.503,98.995,0.0,0.0,0.503,158306304.0,26759168.0,601989120.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:42,0.535,0.535,98.930,0.0,0.0,0.0,158302208.0,26759168.0,601993216.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:43,0.0,0.513,99.487,0.0,0.0,0.0,158302208.0,26759168.0,601993216.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:44,0.505,0.0,98.990,0.0,0.0,0.505,158302208.0,26759168.0,601993216.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:45,0.0,1.015,98.985,0.0,0.0,0.0,158302208.0,26759168.0,601993216.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:46,0.513,0.0,99.487,0.0,0.0,0.0,158298112.0,26767360.0,601989120.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:47,0.0,0.0,100.0,0.0,0.0,0.0,158294016.0,26767360.0,601993216.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:48,0.498,0.0,99.502,0.0,0.0,0.0,158294016.0,26767360.0,601993216.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:49,0.513,0.0,99.487,0.0,0.0,0.0,158294016.0,26767360.0,601993216.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:50,0.503,0.0,99.497,0.0,0.0,0.0,158294016.0,26767360.0,601993216.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:51,0.500,1.0,98.0,0.0,0.0,0.500,158294016.0,26775552.0,601985024.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:52,0.510,0.0,99.490,0.0,0.0,0.0,158285824.0,26775552.0,601993216.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:53,0.0,0.0,100.0,0.0,0.0,0.0,158285824.0,26775552.0,601993216.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:54,0.495,0.0,99.505,0.0,0.0,0.0,158285824.0,26775552.0,601993216.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:55,0.524,0.0,99.476,0.0,0.0,0.0,158281728.0,26775552.0,601997312.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:56,0.0,0.0,100.0,0.0,0.0,0.0,158281728.0,26775552.0,601997312.0,254910464.0,0.0,0.0,184.0,0.0
28-12 00:09:57,0.0,0.521,99.479,0.0,0.0,0.0,158273536.0,26783744.0,601997312.0,254910464.0,0.0,0.0,368.0,0.0
28-12 00:09:58,0.0,0.505,98.990,0.0,0.0,0.505,158273536.0,26783744.0,601997312.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:09:59,0.0,0.498,99.502,0.0,0.0,0.0,158273536.0,26783744.0,601997312.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:00,0.0,0.500,99.500,0.0,0.0,0.0,158273536.0,26783744.0,601997312.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:01,0.510,0.510,98.980,0.0,0.0,0.0,158273536.0,26783744.0,601997312.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:02,0.0,0.0,100.0,0.0,0.0,0.0,158265344.0,26791936.0,601997312.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:03,0.476,0.476,99.048,0.0,0.0,0.0,158265344.0,26791936.0,601997312.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:04,0.532,0.532,98.936,0.0,0.0,0.0,158265344.0,26791936.0,601997312.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:05,0.518,0.0,99.482,0.0,0.0,0.0,158265344.0,26791936.0,601997312.0,254910464.0,0.0,0.0,184.0,0.0
28-12 00:10:06,0.0,0.0,100.0,0.0,0.0,0.0,158265344.0,26791936.0,601997312.0,254910464.0,0.0,0.0,368.0,0.0
28-12 00:10:07,0.0,0.518,99.482,0.0,0.0,0.0,158265344.0,26791936.0,601997312.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:08,0.0,0.503,99.497,0.0,0.0,0.0,158257152.0,26800128.0,601997312.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:09,0.0,0.0,100.0,0.0,0.0,0.0,158253056.0,26800128.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:10,0.0,0.500,99.500,0.0,0.0,0.0,158253056.0,26800128.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:11,0.483,0.0,99.517,0.0,0.0,0.0,158253056.0,26800128.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:12,0.559,0.0,98.883,0.0,0.0,0.559,158253056.0,26800128.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:13,0.0,0.500,99.500,0.0,0.0,0.0,158244864.0,26808320.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:14,0.0,0.0,99.495,0.0,0.0,0.505,158244864.0,26808320.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:15,0.546,0.546,98.907,0.0,0.0,0.0,158244864.0,26808320.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:16,0.0,0.524,99.476,0.0,0.0,0.0,158244864.0,26808320.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:17,0.0,0.505,98.990,0.0,0.0,0.505,158244864.0,26808320.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:18,0.0,0.0,100.0,0.0,0.0,0.0,158236672.0,26816512.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:19,0.495,0.0,99.505,0.0,0.0,0.0,158236672.0,26816512.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:20,0.0,0.0,100.0,0.0,0.0,0.0,158236672.0,26816512.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:21,0.0,0.0,100.0,0.0,0.0,0.0,158236672.0,26816512.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:22,0.0,1.149,98.851,0.0,0.0,0.0,158232576.0,26816512.0,602005504.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:23,0.0,1.005,98.995,0.0,0.0,0.0,158232576.0,26820608.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:24,0.498,0.0,99.502,0.0,0.0,0.0,158232576.0,26820608.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:25,0.0,0.515,98.969,0.0,0.0,0.515,158228480.0,26820608.0,602005504.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:26,0.513,0.513,98.974,0.0,0.0,0.0,158228480.0,26820608.0,602005504.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:27,0.0,0.505,99.495,0.0,0.0,0.0,158228480.0,26820608.0,602005504.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:28,0.0,0.0,100.0,0.0,0.0,0.0,158228480.0,26824704.0,602001408.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:29,0.510,0.510,98.980,0.0,0.0,0.0,158224384.0,26824704.0,602005504.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:30,0.0,0.0,100.0,0.0,0.0,0.0,158224384.0,26824704.0,602005504.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:31,0.0,0.505,99.495,0.0,0.0,0.0,158224384.0,26824704.0,602005504.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:32,0.508,0.508,98.985,0.0,0.0,0.0,158224384.0,26824704.0,602005504.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:33,0.0,0.508,99.492,0.0,0.0,0.0,158224384.0,26824704.0,602005504.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:34,0.0,0.500,99.500,0.0,0.0,0.0,158224384.0,26832896.0,601997312.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:35,0.546,0.0,99.454,0.0,0.0,0.0,158216192.0,26832896.0,602005504.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:36,0.0,0.0,100.0,0.0,0.0,0.0,158216192.0,26832896.0,602005504.0,254910464.0,0.0,0.0,0.0,0.0
28-12 00:10:37,0.538,0.538,97.849,0.0,0.0,1.075,158212096.0,26832896.0,602009600.0,254910464.0,0.0,0.0,92.0,0.0
28-12 00:10:38,0.0,0.0,100.0,0.0,0.0,0.0,158212096.0,26832896.0,602009600.0,254910464.0,0.0,0.0,92.0,0.0
28-12 00:10:39,0.0,0.495,99.505,0.0,0.0,0.0,158330880.0,26841088.0,602009600.0,254783488.0,0.0,0.0,92.0,0.0
28-12 00:10:40,1.064,0.0,98.936,0.0,0.0,0.0,158330880.0,26841088.0,602009600.0,254783488.0,0.0,0.0,0.0,0.0
28-12 00:10:41,0.481,0.0,99.519,0.0,0.0,0.0,158330880.0,26841088.0,602009600.0,254783488.0,0.0,0.0,0.0,0.0
28-12 00:10:42,0.0,0.0,100.0,0.0,0.0,0.0,158330880.0,26841088.0,602009600.0,254783488.0,0.0,0.0,0.0,0.0
28-12 00:10:43,0.498,0.498,99.005,0.0,0.0,0.0,158330880.0,26841088.0,602009600.0,254783488.0,0.0,0.0,0.0,0.0
28-12 00:10:44,0.0,0.500,99.0,0.500,0.0,0.0,158330880.0,26849280.0,602001408.0,254783488.0,0.0,0.0,0.0,0.0
28-12 00:10:45,0.0,0.0,100.0,0.0,0.0,0.0,158322688.0,26849280.0,602009600.0,254783488.0,0.0,0.0,0.0,0.0
28-12 00:10:46,0.0,0.503,99.497,0.0,0.0,0.0,158322688.0,26849280.0,602009600.0,254783488.0,0.0,0.0,0.0,0.0
28-12 00:10:47,0.0,0.0,100.0,0.0,0.0,0.0,158322688.0,26849280.0,602009600.0,254783488.0,0.0,0.0,0.0,0.0
28-12 00:10:48,0.0,0.0,100.0,0.0,0.0,0.0,158322688.0,26849280.0,602009600.0,254783488.0,0.0,0.0,0.0,0.0
