"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client3",,,,"User:","vagrant"
"Cmdline:","dstat -tcmnps --output /home/Client/improved/client3Stat.csv",,,,"Date:","28 Dec 2020 22:28:07 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"net/total",,"procs",,,"swap",
28-12 22:33:24,0.0,0.505,99.495,0.0,0.0,0.0,154009600.0,26660864.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:25,0.0,0.0,100.0,0.0,0.0,0.0,154009600.0,26660864.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:26,0.0,0.0,100.0,0.0,0.0,0.0,154009600.0,26660864.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:27,0.0,0.0,100.0,0.0,0.0,0.0,154009600.0,26660864.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:28,0.0,0.0,100.0,0.0,0.0,0.0,154009600.0,26669056.0,602157056.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:29,0.0,0.0,100.0,0.0,0.0,0.0,154001408.0,26669056.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:30,0.0,0.0,100.0,0.0,0.0,0.0,154001408.0,26669056.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:31,0.0,0.498,99.502,0.0,0.0,0.0,154001408.0,26669056.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:32,0.0,0.0,100.0,0.0,0.0,0.0,154001408.0,26669056.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:33,0.0,0.0,100.0,0.0,0.0,0.0,154001408.0,26677248.0,602157056.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:34,0.0,0.503,99.497,0.0,0.0,0.0,153993216.0,26677248.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:35,0.0,0.0,100.0,0.0,0.0,0.0,153993216.0,26677248.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:36,0.0,0.0,100.0,0.0,0.0,0.0,153993216.0,26677248.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:37,0.0,0.498,99.502,0.0,0.0,0.0,153989120.0,26677248.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:38,0.0,0.0,100.0,0.0,0.0,0.0,153989120.0,26677248.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:39,0.0,0.0,100.0,0.0,0.0,0.0,153980928.0,26685440.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:40,0.0,0.0,100.0,0.0,0.0,0.0,153980928.0,26685440.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:41,0.0,0.0,100.0,0.0,0.0,0.0,153980928.0,26685440.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:42,0.0,0.0,100.0,0.0,0.0,0.0,153980928.0,26685440.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:43,0.0,0.0,100.0,0.0,0.0,0.0,153980928.0,26685440.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:44,0.0,0.0,100.0,0.0,0.0,0.0,153980928.0,26693632.0,602161152.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:45,0.0,0.0,100.0,0.0,0.0,0.0,153972736.0,26693632.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:46,0.0,0.505,99.495,0.0,0.0,0.0,153972736.0,26693632.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:47,0.0,0.0,100.0,0.0,0.0,0.0,153972736.0,26693632.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:48,0.0,0.0,100.0,0.0,0.0,0.0,153972736.0,26693632.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:49,0.0,0.0,99.500,0.500,0.0,0.0,153972736.0,26701824.0,602161152.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:50,0.0,0.0,100.0,0.0,0.0,0.0,153964544.0,26701824.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:51,0.500,0.0,99.500,0.0,0.0,0.0,153964544.0,26701824.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:52,0.0,0.503,99.497,0.0,0.0,0.0,153964544.0,26701824.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:53,0.0,0.0,100.0,0.0,0.0,0.0,153964544.0,26701824.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:54,0.0,0.500,99.500,0.0,0.0,0.0,153964544.0,26701824.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:55,0.0,0.0,100.0,0.0,0.0,0.0,153956352.0,26710016.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:56,0.0,0.0,100.0,0.0,0.0,0.0,153956352.0,26710016.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:57,0.0,1.026,98.974,0.0,0.0,0.0,153956352.0,26710016.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:58,0.0,0.495,99.505,0.0,0.0,0.0,153956352.0,26710016.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:33:59,0.0,0.518,99.482,0.0,0.0,0.0,153956352.0,26710016.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:00,0.0,0.503,99.497,0.0,0.0,0.0,153956352.0,26718208.0,602161152.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:01,0.0,0.0,100.0,0.0,0.0,0.0,153948160.0,26718208.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:02,0.0,0.0,100.0,0.0,0.0,0.0,153948160.0,26718208.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:03,0.0,0.0,100.0,0.0,0.0,0.0,153948160.0,26718208.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:04,0.0,0.0,100.0,0.0,0.0,0.0,153948160.0,26718208.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:05,0.0,0.503,99.497,0.0,0.0,0.0,153948160.0,26726400.0,602161152.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:06,0.0,0.0,100.0,0.0,0.0,0.0,153939968.0,26726400.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:07,0.503,0.0,99.497,0.0,0.0,0.0,153939968.0,26726400.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:08,0.0,0.0,100.0,0.0,0.0,0.0,153939968.0,26726400.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:09,0.0,0.562,99.438,0.0,0.0,0.0,153939968.0,26726400.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:10,0.0,0.505,99.495,0.0,0.0,0.0,153948160.0,26726400.0,602169344.0,259121152.0,274.0,274.0,0.0,0.0,1.0,0.0,0.0
28-12 22:34:11,0.0,0.0,100.0,0.0,0.0,0.0,153948160.0,26734592.0,602161152.0,259121152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:12,0.0,0.0,100.0,0.0,0.0,0.0,153939968.0,26734592.0,602169344.0,259121152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:13,0.0,0.0,100.0,0.0,0.0,0.0,153931776.0,26734592.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:14,0.0,0.503,99.497,0.0,0.0,0.0,153931776.0,26734592.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:15,0.0,0.0,100.0,0.0,0.0,0.0,153931776.0,26734592.0,602169344.0,259129344.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:16,0.0,0.500,99.500,0.0,0.0,0.0,153931776.0,26742784.0,602161152.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:17,0.0,0.0,100.0,0.0,0.0,0.0,153923584.0,26742784.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:18,0.0,0.500,99.500,0.0,0.0,0.0,153923584.0,26742784.0,602169344.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:19,0.0,0.0,100.0,0.0,0.0,0.0,153919488.0,26742784.0,602173440.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:20,0.0,0.0,100.0,0.0,0.0,0.0,153919488.0,26742784.0,602173440.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:21,0.0,0.498,99.502,0.0,0.0,0.0,153911296.0,26750976.0,602173440.0,259129344.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28-12 22:34:22,0.0,0.0,100.0,0.0,0.0,0.0,153911296.0,26750976.0,602173440.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:23,0.0,0.0,100.0,0.0,0.0,0.0,153911296.0,26750976.0,602173440.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:24,0.0,0.0,100.0,0.0,0.0,0.0,153911296.0,26750976.0,602173440.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:25,0.0,0.500,99.500,0.0,0.0,0.0,153911296.0,26750976.0,602173440.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:26,0.0,0.0,100.0,0.0,0.0,0.0,153911296.0,26759168.0,602165248.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:27,0.0,0.0,100.0,0.0,0.0,0.0,153903104.0,26759168.0,602173440.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:28,0.0,0.0,100.0,0.0,0.0,0.0,153903104.0,26759168.0,602173440.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:29,0.0,0.500,99.500,0.0,0.0,0.0,153903104.0,26759168.0,602173440.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:30,0.0,0.0,100.0,0.0,0.0,0.0,153903104.0,26759168.0,602173440.0,259129344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:31,0.0,0.0,100.0,0.0,0.0,0.0,154030080.0,26767360.0,602165248.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:32,0.0,0.0,100.0,0.0,0.0,0.0,154021888.0,26767360.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:33,0.0,0.0,100.0,0.0,0.0,0.0,154021888.0,26767360.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:34,0.0,0.500,99.500,0.0,0.0,0.0,154021888.0,26767360.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:35,0.500,0.0,99.500,0.0,0.0,0.0,154021888.0,26767360.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:36,0.0,0.498,99.502,0.0,0.0,0.0,154021888.0,26771456.0,602169344.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:37,0.0,0.0,100.0,0.0,0.0,0.0,154017792.0,26771456.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:38,0.0,0.0,100.0,0.0,0.0,0.0,154017792.0,26771456.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:39,0.0,0.515,99.485,0.0,0.0,0.0,154017792.0,26771456.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:40,0.0,0.503,99.497,0.0,0.0,0.0,154017792.0,26771456.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:41,0.0,0.0,100.0,0.0,0.0,0.0,154017792.0,26775552.0,602169344.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:42,0.0,0.0,100.0,0.0,0.0,0.0,154013696.0,26775552.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:43,0.0,0.0,100.0,0.0,0.0,0.0,154013696.0,26775552.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:44,0.0,0.500,99.500,0.0,0.0,0.0,154013696.0,26775552.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:45,0.0,0.0,100.0,0.0,0.0,0.0,154013696.0,26775552.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:46,0.0,0.500,99.500,0.0,0.0,0.0,154013696.0,26783744.0,602165248.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:47,0.0,0.0,100.0,0.0,0.0,0.0,154005504.0,26783744.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:48,0.0,0.0,100.0,0.0,0.0,0.0,154005504.0,26783744.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:49,0.0,0.0,100.0,0.0,0.0,0.0,154005504.0,26783744.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:50,0.0,0.0,100.0,0.0,0.0,0.0,154005504.0,26783744.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:51,0.0,0.498,99.502,0.0,0.0,0.0,154005504.0,26791936.0,602165248.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:52,0.0,0.0,100.0,0.0,0.0,0.0,153997312.0,26791936.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:53,0.0,0.0,100.0,0.0,0.0,0.0,153997312.0,26791936.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:54,0.500,0.0,99.500,0.0,0.0,0.0,153997312.0,26791936.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:55,0.0,0.0,100.0,0.0,0.0,0.0,153997312.0,26791936.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:56,0.0,0.500,99.500,0.0,0.0,0.0,153997312.0,26800128.0,602165248.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:57,0.0,0.0,100.0,0.0,0.0,0.0,153989120.0,26800128.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:58,0.0,0.0,100.0,0.0,0.0,0.0,153989120.0,26800128.0,602173440.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:34:59,0.0,0.0,100.0,0.0,0.0,0.0,153985024.0,26800128.0,602177536.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:35:00,0.0,0.0,100.0,0.0,0.0,0.0,153985024.0,26800128.0,602177536.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:35:01,0.0,0.500,99.500,0.0,0.0,0.0,153985024.0,26808320.0,602169344.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:35:02,0.0,0.0,100.0,0.0,0.0,0.0,153976832.0,26808320.0,602177536.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:35:03,0.0,0.0,100.0,0.0,0.0,0.0,153976832.0,26808320.0,602177536.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:35:04,0.0,0.503,99.497,0.0,0.0,0.0,153976832.0,26808320.0,602177536.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:35:05,0.0,0.0,100.0,0.0,0.0,0.0,153976832.0,26808320.0,602177536.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:35:06,0.0,0.0,100.0,0.0,0.0,0.0,153968640.0,26816512.0,602177536.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:35:07,0.0,0.0,100.0,0.0,0.0,0.0,153968640.0,26816512.0,602177536.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:35:08,0.0,0.0,100.0,0.0,0.0,0.0,153968640.0,26816512.0,602177536.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:35:09,0.0,0.498,99.502,0.0,0.0,0.0,153968640.0,26816512.0,602177536.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:35:10,0.0,0.0,100.0,0.0,0.0,0.0,153968640.0,26816512.0,602177536.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:35:11,0.0,0.0,100.0,0.0,0.0,0.0,153968640.0,26824704.0,602169344.0,259002368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
